#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
       31121    -5.44834    -5.44798 2.10491e-05
       31122    -5.44735    -5.44798 2.10485e-05
       31123    -5.44701    -5.44798 2.10478e-05
       31124    -5.44699    -5.44798 2.10471e-05
       31125    -5.44697    -5.44798 2.10465e-05
       31126    -5.44631    -5.44798 2.10459e-05
       31127    -5.44532    -5.44798 2.10454e-05
       31128    -5.44531    -5.44798 2.10449e-05
       31129    -5.44498    -5.44798 2.10444e-05
       31130    -5.44529    -5.44798 2.10439e-05
       31131    -5.44593    -5.44798 2.10434e-05
       31132    -5.44624    -5.44798 2.10428e-05
       31133    -5.44591    -5.44798 2.10422e-05
       31134     -5.4459    -5.44798 2.10416e-05
       31135    -5.44654    -5.44798  2.1041e-05
       31136    -5.44653    -5.44798 2.10404e-05
       31137    -5.44588    -5.44798 2.10398e-05
       31138    -5.44555    -5.44798 2.10393e-05
       31139    -5.44523    -5.44798 2.10388e-05
       31140     -5.4449    -5.44798 2.10383e-05
       31141     -5.4449    -5.44798 2.10379e-05
       31142    -5.44458    -5.44798 2.10375e-05
       31143    -5.44458    -5.44798 2.10371e-05
       31144    -5.44393    -5.44798 2.10368e-05
       31145    -5.44425    -5.44798 2.10365e-05
       31146    -5.44426    -5.44798 2.10362e-05
       31147    -5.44491    -5.44798 2.10357e-05
       31148    -5.44459    -5.44798 2.10353e-05
       31149    -5.44459    -5.44798 2.10349e-05
       31150    -5.44395    -5.44798 2.10347e-05
       31151    -5.44299    -5.44798 2.10346e-05
       31152    -5.44203    -5.44798 2.10348e-05
       31153    -5.44171    -5.44798 2.10351e-05
       31154    -5.44204    -5.44798 2.10353e-05
       31155    -5.44205    -5.44798 2.10355e-05
       31156    -5.44271    -5.44798 2.10355e-05
       31157    -5.44305    -5.44798 2.10354e-05
       31158    -5.44306    -5.44798 2.10353e-05
       31159    -5.44372    -5.44798 2.10351e-05
       31160    -5.44374    -5.44798 2.10348e-05
       31161    -5.44376    -5.44798 2.10346e-05
       31162    -5.44443    -5.44798 2.10342e-05
       31163    -5.44445    -5.44798 2.10339e-05
       31164    -5.44447    -5.44798 2.10335e-05
       31165    -5.44449    -5.44798 2.10331e-05
       31166    -5.44451    -5.44798 2.10327e-05
       31167    -5.44421    -5.44798 2.10324e-05
       31168    -5.44424    -5.44798 2.10321e-05
       31169    -5.44394    -5.44798 2.10318e-05
       31170    -5.44429    -5.44798 2.10314e-05
       31171    -5.44497    -5.44798  2.1031e-05
       31172      -5.445    -5.44798 2.10305e-05
       31173    -5.44568    -5.44798   2.103e-05
       31174    -5.44507    -5.44798 2.10295e-05
       31175    -5.44575    -5.44798  2.1029e-05
       31176    -5.44579    -5.44798 2.10284e-05
       31177    -5.44518    -5.44798 2.10279e-05
       31178    -5.44554    -5.44798 2.10274e-05
       31179    -5.44591    -5.44798 2.10268e-05
       31180    -5.44595    -5.44798 2.10263e-05
       31181    -5.44566    -5.44798 2.10257e-05
       31182     -5.4457    -5.44798 2.10252e-05
       31183    -5.44542    -5.44798 2.10247e-05
       31184    -5.44547    -5.44798 2.10241e-05
       31185    -5.44454    -5.44798 2.10237e-05
       31186    -5.44491    -5.44798 2.10233e-05
       31187    -5.44399    -5.44798  2.1023e-05
       31188    -5.44339    -5.44798 2.10229e-05
       31189    -5.44344    -5.44798 2.10227e-05
       31190    -5.44348    -5.44798 2.10225e-05
       31191    -5.44386    -5.44798 2.10222e-05
       31192    -5.44358    -5.44798  2.1022e-05
       31193    -5.44363    -5.44798 2.10218e-05
       31194    -5.44401    -5.44798 2.10215e-05
       31195    -5.44406    -5.44798 2.10212e-05
       31196    -5.44346    -5.44798 2.10211e-05
       31197    -5.44351    -5.44798 2.10209e-05
       31198    -5.44356    -5.44798 2.10207e-05
       31199    -5.44394    -5.44798 2.10204e-05
       31200    -5.44366    -5.44798 2.10202e-05
       31201    -5.44371    -5.44798   2.102e-05
       31202    -5.44344    -5.44798 2.10198e-05
       31203    -5.44413    -5.44798 2.10195e-05
       31204    -5.44483    -5.44798  2.1019e-05
       31205    -5.44455    -5.44797 2.10187e-05
       31206    -5.44492    -5.44797 2.10182e-05
       31207    -5.44497    -5.44797 2.10178e-05
       31208    -5.44501    -5.44797 2.10173e-05
       31209    -5.44505    -5.44797 2.10168e-05
       31210    -5.44542    -5.44797 2.10163e-05
       31211    -5.44579    -5.44797 2.10158e-05
       31212    -5.44583    -5.44797 2.10152e-05
       31213    -5.44684    -5.44797 2.10146e-05
       31214    -5.44688    -5.44797 2.10139e-05
       31215    -5.44724    -5.44797 2.10133e-05
       31216     -5.4476    -5.44797 2.10126e-05
       31217    -5.44763    -5.44797 2.10119e-05
       31218    -5.44799    -5.44797 2.10113e-05
       31219    -5.44737    -5.44797 2.10106e-05
       31220    -5.44773    -5.44797 2.10099e-05
       31221    -5.44743    -5.44797 2.10092e-05
       31222    -5.44746    -5.44797 2.10086e-05
       31223    -5.44748    -5.44797 2.10079e-05
       31224    -5.44815    -5.44797 2.10072e-05
       31225    -5.44817    -5.44797 2.10066e-05
       31226    -5.44819    -5.44797 2.10059e-05
       31227    -5.44756    -5.44797 2.10052e-05
       31228    -5.44693    -5.44797 2.10046e-05
       31229    -5.44694    -5.44797 2.10039e-05
       31230    -5.44663    -5.44797 2.10033e-05
       31231    -5.44729    -5.44797 2.10026e-05
       31232    -5.44729    -5.44797  2.1002e-05
       31233     -5.4473    -5.44797 2.10013e-05
       31234     -5.4473    -5.44797 2.10007e-05
       31235     -5.4473    -5.44797     2.1e-05
       31236    -5.44601    -5.44797 2.09994e-05
       31237    -5.44536    -5.44797 2.09989e-05
       31238    -5.44503    -5.44797 2.09985e-05
       31239    -5.44502    -5.44797  2.0998e-05
       31240    -5.44469    -5.44797 2.09976e-05
       31241    -5.44501    -5.44797 2.09971e-05
       31242    -5.44499    -5.44797 2.09967e-05
       31243    -5.44466    -5.44797 2.09963e-05
       31244    -5.44529    -5.44797 2.09958e-05
       31245    -5.44495    -5.44797 2.09953e-05
       31246    -5.44493    -5.44797 2.09949e-05
       31247    -5.44427    -5.44797 2.09945e-05
       31248    -5.44457    -5.44797 2.09942e-05
       31249     -5.4439    -5.44797 2.09939e-05
       31250    -5.44421    -5.44797 2.09936e-05
       31251    -5.44418    -5.44797 2.09932e-05
       31252    -5.44448    -5.44797 2.09929e-05
       31253    -5.44446    -5.44797 2.09925e-05
       31254    -5.44411    -5.44797 2.09922e-05
       31255    -5.44376    -5.44797 2.09919e-05
       31256    -5.44406    -5.44797 2.09916e-05
       31257    -5.44371    -5.44797 2.09914e-05
       31258    -5.44271    -5.44797 2.09914e-05
       31259    -5.44269    -5.44797 2.09914e-05
       31260    -5.44299    -5.44797 2.09914e-05
       31261    -5.44231    -5.44797 2.09915e-05
       31262    -5.44164    -5.44797 2.09918e-05
       31263    -5.44097    -5.44797 2.09923e-05
       31264     -5.4403    -5.44797 2.09931e-05
       31265    -5.44028    -5.44797 2.09938e-05
       31266    -5.44122    -5.44797 2.09943e-05
       31267     -5.4412    -5.44797 2.09947e-05
       31268    -5.44118    -5.44797 2.09952e-05
       31269    -5.44084    -5.44797 2.09957e-05
       31270    -5.44082    -5.44797 2.09963e-05
       31271     -5.4408    -5.44797 2.09969e-05
       31272    -5.44144    -5.44797 2.09973e-05
       31273    -5.44175    -5.44797 2.09975e-05
       31274    -5.44174    -5.44797 2.09978e-05
       31275    -5.44173    -5.44797 2.09981e-05
       31276    -5.44172    -5.44797 2.09984e-05
       31277    -5.44171    -5.44797 2.09986e-05
       31278    -5.44171    -5.44797 2.09989e-05
       31279    -5.44204    -5.44797 2.09991e-05
       31280    -5.44236    -5.44797 2.09992e-05
       31281    -5.44237    -5.44797 2.09993e-05
       31282     -5.4427    -5.44797 2.09993e-05
       31283    -5.44336    -5.44797 2.09991e-05
       31284    -5.44403    -5.44797 2.09988e-05
       31285    -5.44404    -5.44797 2.09985e-05
       31286    -5.44406    -5.44797 2.09982e-05
       31287    -5.44376    -5.44797  2.0998e-05
       31288    -5.44444    -5.44797 2.09976e-05
       31289    -5.44447    -5.44797 2.09973e-05
       31290    -5.44482    -5.44797 2.09968e-05
       31291    -5.44551    -5.44797 2.09963e-05
       31292    -5.44555    -5.44797 2.09958e-05
       31293    -5.44495    -5.44797 2.09953e-05
       31294    -5.44467    -5.44797 2.09949e-05
       31295    -5.44472    -5.44797 2.09945e-05
       31296    -5.44541    -5.44797  2.0994e-05
       31297    -5.44579    -5.44796 2.09934e-05
       31298    -5.44617    -5.44796 2.09928e-05
       31299    -5.44559    -5.44796 2.09923e-05
       31300    -5.44597    -5.44796 2.09917e-05
       31301    -5.44507    -5.44796 2.09913e-05
       31302    -5.44481    -5.44796 2.09908e-05
       31303    -5.44423    -5.44796 2.09905e-05
       31304     -5.4443    -5.44796 2.09902e-05
       31305    -5.44438    -5.44796 2.09898e-05
       31306    -5.44445    -5.44796 2.09894e-05
       31307    -5.44388    -5.44796 2.09892e-05
       31308     -5.4446    -5.44796 2.09888e-05
       31309    -5.44436    -5.44796 2.09884e-05
       31310    -5.44573    -5.44796 2.09879e-05
       31311    -5.44581    -5.44796 2.09873e-05
       31312    -5.44589    -5.44796 2.09868e-05
       31313    -5.44597    -5.44796 2.09862e-05
       31314    -5.44604    -5.44796 2.09856e-05
       31315    -5.44547    -5.44796 2.09851e-05
       31316    -5.44489    -5.44796 2.09846e-05
       31317    -5.44496    -5.44796 2.09842e-05
       31318    -5.44503    -5.44796 2.09837e-05
       31319    -5.44542    -5.44796 2.09832e-05
       31320    -5.44581    -5.44796 2.09827e-05
       31321    -5.44555    -5.44796 2.09821e-05
       31322    -5.44528    -5.44796 2.09816e-05
       31323    -5.44534    -5.44796 2.09811e-05
       31324    -5.44539    -5.44796 2.09806e-05
       31325    -5.44479    -5.44796 2.09802e-05
       31326    -5.44516    -5.44796 2.09797e-05
       31327     -5.4452    -5.44796 2.09792e-05
       31328    -5.44459    -5.44796 2.09788e-05
       31329    -5.44463    -5.44796 2.09784e-05
       31330    -5.44465    -5.44796  2.0978e-05
       31331      -5.445    -5.44796 2.09776e-05
       31332    -5.44567    -5.44796  2.0977e-05
       31333    -5.44568    -5.44796 2.09765e-05
       31334    -5.44634    -5.44796 2.09759e-05
       31335    -5.44666    -5.44796 2.09753e-05
       31336    -5.44731    -5.44796 2.09746e-05
       31337    -5.44731    -5.44796 2.09739e-05
       31338     -5.4473    -5.44796 2.09733e-05
       31339    -5.44632    -5.44796 2.09727e-05
       31340     -5.4463    -5.44796 2.09721e-05
       31341    -5.44661    -5.44796 2.09715e-05
       31342    -5.44626    -5.44796 2.09709e-05
       31343    -5.44623    -5.44796 2.09703e-05
       31344    -5.44523    -5.44796 2.09698e-05
       31345    -5.44487    -5.44796 2.09693e-05
       31346    -5.44484    -5.44796 2.09689e-05
       31347     -5.4448    -5.44796 2.09685e-05
       31348    -5.44508    -5.44796  2.0968e-05
       31349    -5.44471    -5.44796 2.09676e-05
       31350    -5.44499    -5.44796 2.09671e-05
       31351    -5.44559    -5.44796 2.09666e-05
       31352    -5.44554    -5.44796 2.09661e-05
       31353    -5.44516    -5.44796 2.09656e-05
       31354    -5.44511    -5.44796 2.09651e-05
       31355    -5.44538    -5.44796 2.09646e-05
       31356    -5.44435    -5.44796 2.09643e-05
       31357    -5.44397    -5.44796  2.0964e-05
       31358    -5.44521    -5.44796 2.09635e-05
       31359    -5.44483    -5.44796 2.09631e-05
       31360    -5.44444    -5.44796 2.09627e-05
       31361    -5.44471    -5.44796 2.09623e-05
       31362    -5.44433    -5.44796 2.09619e-05
       31363    -5.44395    -5.44796 2.09617e-05
       31364    -5.44421    -5.44796 2.09613e-05
       31365    -5.44448    -5.44796  2.0961e-05
       31366    -5.44474    -5.44796 2.09605e-05
       31367    -5.44469    -5.44796 2.09601e-05
       31368    -5.44495    -5.44796 2.09597e-05
       31369    -5.44522    -5.44796 2.09592e-05
       31370    -5.44517    -5.44796 2.09587e-05
       31371    -5.44576    -5.44796 2.09582e-05
       31372    -5.44506    -5.44796 2.09577e-05
       31373    -5.44469    -5.44796 2.09573e-05
       31374    -5.44464    -5.44796 2.09569e-05
       31375    -5.44394    -5.44796 2.09566e-05
       31376    -5.44357    -5.44796 2.09564e-05
       31377    -5.44353    -5.44796 2.09562e-05
       31378     -5.4438    -5.44796  2.0956e-05
       31379    -5.44408    -5.44796 2.09557e-05
       31380    -5.44404    -5.44796 2.09554e-05
       31381    -5.44368    -5.44796 2.09552e-05
       31382    -5.44299    -5.44796 2.09551e-05
       31383    -5.44328    -5.44796 2.09549e-05
       31384    -5.44324    -5.44796 2.09548e-05
       31385    -5.44385    -5.44796 2.09546e-05
       31386    -5.44447    -5.44796 2.09542e-05
       31387    -5.44541    -5.44796 2.09537e-05
       31388    -5.44473    -5.44796 2.09533e-05
       31389     -5.4447    -5.44796 2.09528e-05
       31390    -5.44434    -5.44796 2.09525e-05
       31391    -5.44431    -5.44796 2.09521e-05
       31392    -5.44429    -5.44796 2.09518e-05
       31393    -5.44458    -5.44796 2.09514e-05
       31394    -5.44391    -5.44796 2.09511e-05
       31395     -5.4442    -5.44796 2.09508e-05
       31396    -5.44418    -5.44796 2.09505e-05
       31397    -5.44415    -5.44796 2.09502e-05
       31398    -5.44348    -5.44796   2.095e-05
       31399     -5.4428    -5.44796   2.095e-05
       31400    -5.44278    -5.44795   2.095e-05
       31401    -5.44308    -5.44795 2.09499e-05
       31402    -5.44337    -5.44795 2.09497e-05
       31403    -5.44302    -5.44795 2.09496e-05
       31404    -5.44267    -5.44795 2.09496e-05
       31405    -5.44264    -5.44795 2.09496e-05
       31406    -5.44262    -5.44795 2.09497e-05
       31407    -5.44259    -5.44795 2.09497e-05
       31408    -5.44159    -5.44795   2.095e-05
       31409    -5.44188    -5.44795 2.09502e-05
       31410    -5.44088    -5.44795 2.09508e-05
       31411    -5.44085    -5.44795 2.09513e-05
       31412    -5.44114    -5.44795 2.09518e-05
       31413     -5.4411    -5.44795 2.09523e-05
       31414    -5.44204    -5.44795 2.09524e-05
       31415    -5.44232    -5.44795 2.09525e-05
       31416    -5.44261    -5.44795 2.09526e-05
       31417    -5.44257    -5.44795 2.09526e-05
       31418    -5.44253    -5.44795 2.09526e-05
       31419    -5.44216    -5.44795 2.09528e-05
       31420    -5.44179    -5.44795  2.0953e-05
       31421    -5.44207    -5.44795 2.09532e-05
       31422    -5.44268    -5.44795 2.09532e-05
       31423    -5.44231    -5.44795 2.09533e-05
       31424    -5.44291    -5.44795 2.09533e-05
       31425    -5.44384    -5.44795  2.0953e-05
       31426    -5.44379    -5.44795 2.09528e-05
       31427    -5.44407    -5.44795 2.09525e-05
       31428     -5.4437    -5.44795 2.09522e-05
       31429     -5.4443    -5.44795 2.09519e-05
       31430    -5.44425    -5.44795 2.09515e-05
       31431    -5.44388    -5.44795 2.09513e-05
       31432    -5.44416    -5.44795  2.0951e-05
       31433    -5.44443    -5.44795 2.09506e-05
       31434    -5.44406    -5.44795 2.09503e-05
       31435    -5.44402    -5.44795   2.095e-05
       31436      -5.443    -5.44795 2.09499e-05
       31437    -5.44361    -5.44795 2.09497e-05
       31438    -5.44422    -5.44795 2.09494e-05
       31439    -5.44547    -5.44795 2.09489e-05
       31440    -5.44479    -5.44795 2.09484e-05
       31441    -5.44476    -5.44795  2.0948e-05
       31442    -5.44473    -5.44795 2.09476e-05
       31443    -5.44502    -5.44795 2.09471e-05
       31444    -5.44435    -5.44795 2.09468e-05
       31445    -5.44466    -5.44795 2.09464e-05
       31446    -5.44496    -5.44795 2.09459e-05
       31447    -5.44527    -5.44795 2.09454e-05
       31448    -5.44462    -5.44795  2.0945e-05
       31449    -5.44461    -5.44795 2.09446e-05
       31450    -5.44526    -5.44795 2.09441e-05
       31451    -5.44526    -5.44795 2.09437e-05
       31452    -5.44495    -5.44795 2.09432e-05
       31453    -5.44529    -5.44795 2.09427e-05
       31454    -5.44564    -5.44795 2.09422e-05
       31455    -5.44599    -5.44795 2.09416e-05
       31456    -5.44634    -5.44795  2.0941e-05
       31457    -5.44605    -5.44795 2.09404e-05
       31458     -5.4461    -5.44795 2.09398e-05
       31459     -5.4455    -5.44795 2.09393e-05
       31460    -5.44555    -5.44795 2.09388e-05
       31461    -5.44562    -5.44795 2.09383e-05
       31462    -5.44633    -5.44795 2.09376e-05
       31463    -5.44673    -5.44795  2.0937e-05
       31464    -5.44714    -5.44795 2.09364e-05
       31465    -5.44755    -5.44795 2.09357e-05
       31466    -5.44828    -5.44795  2.0935e-05
       31467    -5.44741    -5.44795 2.09344e-05
       31468    -5.44751    -5.44795 2.09337e-05
       31469    -5.44762    -5.44795 2.09331e-05
       31470    -5.44741    -5.44795 2.09324e-05
       31471    -5.44623    -5.44795 2.09318e-05
       31472    -5.44668    -5.44795 2.09312e-05
       31473    -5.44713    -5.44795 2.09305e-05
       31474    -5.44662    -5.44795 2.09299e-05
       31475    -5.44708    -5.44795 2.09293e-05
       31476    -5.44721    -5.44795 2.09286e-05
       31477    -5.44736    -5.44795  2.0928e-05
       31478    -5.44783    -5.44795 2.09273e-05
       31479    -5.44668    -5.44795 2.09267e-05
       31480    -5.44683    -5.44795  2.0926e-05
       31481    -5.44698    -5.44795 2.09254e-05
       31482    -5.44713    -5.44795 2.09247e-05
       31483    -5.44728    -5.44795 2.09241e-05
       31484     -5.4471    -5.44795 2.09234e-05
       31485    -5.44757    -5.44795 2.09228e-05
       31486     -5.4474    -5.44795 2.09221e-05
       31487    -5.44755    -5.44795 2.09215e-05
       31488    -5.44801    -5.44795 2.09208e-05
       31489    -5.44848    -5.44795 2.09201e-05
       31490    -5.44894    -5.44795 2.09195e-05
       31491    -5.45004    -5.44795 2.09189e-05
       31492    -5.45082    -5.44795 2.09185e-05
       31493    -5.45062    -5.44795  2.0918e-05
       31494    -5.45042    -5.44795 2.09175e-05
       31495    -5.45053    -5.44795  2.0917e-05
       31496    -5.45096    -5.44795 2.09165e-05
       31497    -5.45074    -5.44795  2.0916e-05
       31498    -5.45116    -5.44795 2.09156e-05
       31499    -5.45124    -5.44795 2.09152e-05
       31500    -5.45165    -5.44795 2.09149e-05
       31501    -5.45139    -5.44795 2.09145e-05
       31502    -5.45211    -5.44795 2.09143e-05
       31503    -5.45184    -5.44795  2.0914e-05
       31504    -5.45189    -5.44795 2.09137e-05
       31505    -5.45192    -5.44795 2.09134e-05
       31506    -5.45163    -5.44795 2.09131e-05
       31507    -5.45198    -5.44795 2.09128e-05
       31508    -5.45167    -5.44795 2.09125e-05
       31509    -5.45136    -5.44795 2.09121e-05
       31510    -5.45136    -5.44795 2.09117e-05
       31511    -5.45167    -5.44795 2.09114e-05
       31512    -5.45165    -5.44795  2.0911e-05
       31513    -5.45163    -5.44795 2.09107e-05
       31514    -5.45192    -5.44795 2.09104e-05
       31515    -5.45188    -5.44795 2.09101e-05
       31516    -5.45183    -5.44795 2.09098e-05
       31517     -5.4521    -5.44795 2.09096e-05
       31518    -5.45204    -5.44795 2.09093e-05
       31519    -5.45165    -5.44795  2.0909e-05
       31520    -5.45125    -5.44795 2.09086e-05
       31521    -5.45117    -5.44795 2.09082e-05
       31522    -5.45173    -5.44795 2.09078e-05
       31523    -5.45099    -5.44795 2.09074e-05
       31524    -5.45089    -5.44795 2.09069e-05
       31525    -5.45047    -5.44795 2.09064e-05
       31526    -5.45069    -5.44795 2.09059e-05
       31527    -5.45058    -5.44795 2.09054e-05
       31528    -5.45046    -5.44795 2.09049e-05
       31529    -5.45002    -5.44795 2.09044e-05
       31530     -5.4499    -5.44795 2.09038e-05
       31531    -5.44945    -5.44795 2.09032e-05
       31532    -5.44998    -5.44795 2.09026e-05
       31533    -5.44952    -5.44795  2.0902e-05
       31534    -5.44907    -5.44795 2.09014e-05
       31535    -5.44894    -5.44795 2.09008e-05
       31536     -5.4488    -5.44795 2.09001e-05
       31537    -5.44802    -5.44795 2.08994e-05
       31538    -5.44821    -5.44795 2.08988e-05
       31539    -5.44743    -5.44795 2.08981e-05
       31540    -5.44697    -5.44795 2.08975e-05
       31541    -5.44619    -5.44795 2.08969e-05
       31542    -5.44572    -5.44795 2.08964e-05
       31543    -5.44494    -5.44795 2.08959e-05
       31544    -5.44481    -5.44795 2.08955e-05
       31545    -5.44467    -5.44795 2.08951e-05
       31546    -5.44584    -5.44795 2.08945e-05
       31547     -5.4457    -5.44795  2.0894e-05
       31548    -5.44557    -5.44795 2.08935e-05
       31549    -5.44545    -5.44795  2.0893e-05
       31550    -5.44564    -5.44795 2.08924e-05
       31551    -5.44617    -5.44795 2.08918e-05
       31552    -5.44573    -5.44795 2.08913e-05
       31553    -5.44528    -5.44795 2.08908e-05
       31554    -5.44549    -5.44795 2.08903e-05
       31555     -5.4457    -5.44795 2.08897e-05
       31556     -5.4456    -5.44795 2.08892e-05
       31557    -5.44517    -5.44795 2.08887e-05
       31558    -5.44539    -5.44795 2.08882e-05
       31559    -5.44593    -5.44795 2.08877e-05
       31560    -5.44649    -5.44795 2.08871e-05
       31561    -5.44608    -5.44795 2.08865e-05
       31562    -5.44534    -5.44795  2.0886e-05
       31563    -5.44558    -5.44795 2.08855e-05
       31564    -5.44518    -5.44795  2.0885e-05
       31565    -5.44608    -5.44795 2.08844e-05
       31566    -5.44634    -5.44795 2.08838e-05
       31567    -5.44563    -5.44795 2.08833e-05
       31568     -5.4459    -5.44795 2.08827e-05
       31569    -5.44585    -5.44795 2.08821e-05
       31570    -5.44515    -5.44795 2.08817e-05
       31571    -5.44576    -5.44795 2.08811e-05
       31572    -5.44572    -5.44795 2.08806e-05
       31573    -5.44634    -5.44795   2.088e-05
       31574    -5.44631    -5.44795 2.08794e-05
       31575    -5.44727    -5.44795 2.08787e-05
       31576    -5.44693    -5.44795 2.08781e-05
       31577     -5.4466    -5.44795 2.08775e-05
       31578    -5.44659    -5.44795 2.08769e-05
       31579     -5.4466    -5.44795 2.08763e-05
       31580    -5.44628    -5.44795 2.08757e-05
       31581     -5.4463    -5.44795 2.08751e-05
       31582    -5.44664    -5.44795 2.08744e-05
       31583    -5.44731    -5.44795 2.08738e-05
       31584    -5.44701    -5.44795 2.08732e-05
       31585    -5.44672    -5.44795 2.08725e-05
       31586    -5.44676    -5.44795 2.08719e-05
       31587    -5.44648    -5.44795 2.08713e-05
       31588     -5.4462    -5.44795 2.08707e-05
       31589    -5.44625    -5.44795 2.08701e-05
       31590    -5.44631    -5.44795 2.08695e-05
       31591    -5.44637    -5.44795 2.08689e-05
       31592    -5.44675    -5.44795 2.08683e-05
       31593    -5.44649    -5.44795 2.08677e-05
       31594    -5.44655    -5.44795 2.08671e-05
       31595    -5.44597    -5.44795 2.08665e-05
       31596    -5.44604    -5.44795 2.08659e-05
       31597    -5.44644    -5.44795 2.08653e-05
       31598    -5.44683    -5.44795 2.08647e-05
       31599    -5.44691    -5.44795 2.08641e-05
       31600    -5.44666    -5.44795 2.08634e-05
       31601    -5.44738    -5.44795 2.08628e-05
       31602    -5.44584    -5.44795 2.08622e-05
       31603    -5.44591    -5.44795 2.08617e-05
       31604    -5.44729    -5.44795  2.0861e-05
       31605    -5.44769    -5.44795 2.08604e-05
       31606    -5.44744    -5.44795 2.08597e-05
       31607    -5.44751    -5.44795  2.0859e-05
       31608    -5.44791    -5.44795 2.08584e-05
       31609     -5.4483    -5.44795 2.08577e-05
       31610    -5.44837    -5.44795 2.08571e-05
       31611    -5.44844    -5.44795 2.08564e-05
       31612    -5.44818    -5.44795 2.08558e-05
       31613    -5.44728    -5.44795 2.08551e-05
       31614    -5.44734    -5.44795 2.08545e-05
       31615    -5.44806    -5.44795 2.08538e-05
       31616    -5.44779    -5.44795 2.08531e-05
       31617    -5.44753    -5.44795 2.08525e-05
       31618    -5.44791    -5.44795 2.08518e-05
       31619    -5.44829    -5.44795 2.08512e-05
       31620    -5.44867    -5.44795 2.08505e-05
       31621    -5.44872    -5.44795 2.08499e-05
       31622    -5.44845    -5.44795 2.08492e-05
       31623     -5.4485    -5.44795 2.08486e-05
       31624     -5.4492    -5.44795  2.0848e-05
       31625    -5.44892    -5.44795 2.08473e-05
       31626    -5.44864    -5.44795 2.08467e-05
       31627    -5.44803    -5.44795  2.0846e-05
       31628    -5.44808    -5.44795 2.08454e-05
       31629    -5.44844    -5.44795 2.08447e-05
       31630    -5.44848    -5.44795  2.0844e-05
       31631    -5.44787    -5.44795 2.08434e-05
       31632     -5.4479    -5.44795 2.08427e-05
       31633    -5.44794    -5.44795 2.08421e-05
       31634    -5.44829    -5.44795 2.08414e-05
       31635    -5.44898    -5.44795 2.08408e-05
       31636    -5.44836    -5.44795 2.08401e-05
       31637    -5.44839    -5.44795 2.08395e-05
       31638    -5.44874    -5.44795 2.08388e-05
       31639    -5.44877    -5.44795 2.08382e-05
       31640    -5.44847    -5.44795 2.08375e-05
       31641     -5.4485    -5.44795 2.08369e-05
       31642    -5.44788    -5.44795 2.08362e-05
       31643    -5.44822    -5.44795 2.08356e-05
       31644    -5.44857    -5.44795 2.08349e-05
       31645    -5.44827    -5.44795 2.08343e-05
       31646    -5.44862    -5.44795 2.08336e-05
       31647    -5.44799    -5.44795  2.0833e-05
       31648    -5.44801    -5.44795 2.08323e-05
       31649    -5.44836    -5.44795 2.08316e-05
       31650     -5.4487    -5.44795  2.0831e-05
       31651    -5.45001    -5.44795 2.08304e-05
       31652    -5.44939    -5.44795 2.08298e-05
       31653     -5.4494    -5.44795 2.08292e-05
       31654    -5.44942    -5.44795 2.08286e-05
       31655    -5.44911    -5.44795  2.0828e-05
       31656    -5.44881    -5.44795 2.08274e-05
       31657     -5.4498    -5.44795 2.08268e-05
       31658    -5.45014    -5.44795 2.08262e-05
       31659    -5.44983    -5.44795 2.08257e-05
       31660    -5.44952    -5.44795 2.08251e-05
       31661    -5.44953    -5.44795 2.08245e-05
       31662    -5.44954    -5.44795 2.08239e-05
       31663    -5.44988    -5.44795 2.08233e-05
       31664    -5.45021    -5.44795 2.08228e-05
       31665    -5.44893    -5.44795 2.08221e-05
       31666    -5.44861    -5.44795 2.08215e-05
       31667    -5.44959    -5.44795 2.08209e-05
       31668    -5.44959    -5.44795 2.08203e-05
       31669    -5.44928    -5.44795 2.08197e-05
       31670     -5.4496    -5.44795 2.08191e-05
       31671     -5.4496    -5.44795 2.08185e-05
       31672    -5.45025    -5.44795  2.0818e-05
       31673    -5.45122    -5.44795 2.08176e-05
       31674    -5.45089    -5.44795 2.08171e-05
       31675    -5.45121    -5.44795 2.08167e-05
       31676    -5.45023    -5.44795 2.08162e-05
       31677    -5.45055    -5.44795 2.08157e-05
       31678    -5.44989    -5.44795 2.08151e-05
       31679    -5.44988    -5.44795 2.08146e-05
       31680    -5.44986    -5.44795  2.0814e-05
       31681    -5.44919    -5.44795 2.08134e-05
       31682    -5.44853    -5.44795 2.08127e-05
       31683    -5.44851    -5.44795 2.08121e-05
       31684    -5.44816    -5.44795 2.08114e-05
       31685    -5.44749    -5.44795 2.08108e-05
       31686    -5.44811    -5.44795 2.08101e-05
       31687    -5.44776    -5.44795 2.08094e-05
       31688    -5.44838    -5.44795 2.08088e-05
       31689    -5.44868    -5.44795 2.08082e-05
       31690    -5.44865    -5.44795 2.08075e-05
       31691    -5.44894    -5.44795 2.08069e-05
       31692    -5.44956    -5.44795 2.08063e-05
       31693    -5.45017    -5.44795 2.08057e-05
       31694    -5.44982    -5.44795 2.08052e-05
       31695    -5.44881    -5.44795 2.08045e-05
       31696    -5.44846    -5.44795 2.08039e-05
       31697    -5.44777    -5.44795 2.08032e-05
       31698    -5.44709    -5.44795 2.08026e-05
       31699    -5.44706    -5.44795 2.08019e-05
       31700    -5.44703    -5.44795 2.08013e-05
       31701    -5.44635    -5.44795 2.08007e-05
       31702    -5.44599    -5.44795 2.08002e-05
