#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
       31079     8.91227     9.64581   0.0022769
       31080     8.91341     9.64578  0.00227695
       31081     8.91559     9.64576  0.00227699
       31082     8.91669     9.64574  0.00227704
       31083     8.92024     9.64571  0.00227709
       31084     8.92129     9.64569  0.00227713
       31085     8.92407     9.64567  0.00227718
       31086     8.92719     9.64564  0.00227722
       31087     8.92991     9.64562  0.00227727
       31088     8.93153      9.6456  0.00227731
       31089     8.93629     9.64557  0.00227735
       31090     8.94065     9.64555  0.00227739
       31091     8.94673     9.64553  0.00227743
       31092     8.95169     9.64551  0.00227746
       31093     8.95554     9.64548   0.0022775
       31094     8.96038     9.64546  0.00227753
       31095     8.96479     9.64544  0.00227756
       31096     8.97019     9.64542  0.00227759
       31097     8.97656      9.6454  0.00227762
       31098     8.98321     9.64538  0.00227765
       31099     8.98941     9.64535  0.00227767
       31100     8.99798     9.64533  0.00227769
       31101     9.00468     9.64531  0.00227771
       31102     9.01232     9.64529  0.00227773
       31103      9.0195     9.64527  0.00227775
       31104      9.0262     9.64525  0.00227776
       31105     9.03594     9.64523  0.00227777
       31106     9.04449     9.64521  0.00227778
       31107     9.05254     9.64519  0.00227779
       31108     9.06009     9.64518  0.00227779
       31109     9.07065     9.64516  0.00227779
       31110     9.07927     9.64514  0.00227779
       31111     9.08879     9.64512  0.00227779
       31112     9.09777      9.6451  0.00227779
       31113     9.10691     9.64509  0.00227778
       31114     9.11974     9.64507  0.00227777
       31115      9.1306     9.64505  0.00227775
       31116     9.14161     9.64504  0.00227774
       31117     9.15275     9.64502  0.00227772
       31118     9.16544     9.64501   0.0022777
       31119     9.17542     9.64499  0.00227768
       31120     9.18623     9.64498  0.00227765
       31121     9.19926     9.64496  0.00227762
       31122     9.21238     9.64495  0.00227759
       31123      9.2242     9.64493  0.00227756
       31124     9.23539     9.64492  0.00227752
       31125     9.24667     9.64491  0.00227749
       31126     9.25943      9.6449  0.00227745
       31127     9.27297     9.64488   0.0022774
       31128     9.28446     9.64487  0.00227736
       31129      9.2967     9.64486  0.00227731
       31130     9.30759     9.64485  0.00227727
       31131     9.31783     9.64484  0.00227722
       31132     9.32881     9.64483  0.00227717
       31133     9.34124     9.64482  0.00227712
       31134     9.35301     9.64481  0.00227706
       31135     9.36339      9.6448  0.00227701
       31136      9.3752     9.64479  0.00227695
       31137     9.38844     9.64478  0.00227689
       31138       9.401     9.64478  0.00227683
       31139     9.41357     9.64477  0.00227677
       31140     9.42614     9.64476  0.00227671
       31141       9.438     9.64476  0.00227665
       31142     9.45057     9.64475  0.00227658
       31143     9.46242     9.64474  0.00227652
       31144     9.47568     9.64474  0.00227645
       31145     9.48681     9.64473  0.00227638
       31146     9.49861     9.64473  0.00227631
       31147     9.50899     9.64472  0.00227624
       31148     9.52145     9.64472  0.00227617
       31149     9.53317     9.64472   0.0022761
       31150     9.54627     9.64471  0.00227603
       31151     9.56002     9.64471  0.00227596
       31152     9.57373     9.64471  0.00227589
       31153     9.58597     9.64471  0.00227582
       31154     9.59675      9.6447  0.00227575
       31155     9.60818      9.6447  0.00227567
       31156     9.61812      9.6447   0.0022756
       31157      9.6287      9.6447  0.00227553
       31158     9.63992      9.6447  0.00227545
       31159     9.64964      9.6447  0.00227538
       31160     9.66068      9.6447  0.00227531
       31161     9.67163      9.6447  0.00227523
       31162     9.68106      9.6447  0.00227516
       31163      9.6918     9.64471  0.00227509
       31164     9.70243     9.64471  0.00227502
       31165     9.71295     9.64471  0.00227495
       31166     9.72335     9.64471  0.00227487
       31167     9.73432     9.64472   0.0022748
       31168     9.74445     9.64472  0.00227473
       31169     9.75515     9.64472  0.00227466
       31170      9.7643     9.64473  0.00227459
       31171     9.77258     9.64473  0.00227452
       31172     9.78213     9.64473  0.00227445
       31173      9.7901     9.64474  0.00227439
       31174     9.80072     9.64474  0.00227432
       31175     9.80835     9.64475  0.00227425
       31176     9.81721     9.64475  0.00227419
       31177      9.8273     9.64476  0.00227412
       31178     9.83508     9.64477  0.00227405
       31179     9.84267     9.64477  0.00227399
       31180     9.85076     9.64478  0.00227393
       31181     9.85936     9.64479  0.00227386
       31182     9.86705     9.64479   0.0022738
       31183     9.87524      9.6448  0.00227374
       31184      9.8825     9.64481  0.00227368
       31185     9.89167     9.64482  0.00227362
       31186     9.89778     9.64482  0.00227356
       31187      9.9065     9.64483  0.00227351
       31188     9.91429     9.64484  0.00227345
       31189     9.92042     9.64485  0.00227339
       31190     9.92634     9.64486  0.00227334
       31191     9.93131     9.64487  0.00227329
       31192     9.93745     9.64488  0.00227323
       31193     9.94265     9.64489  0.00227318
       31194     9.94691      9.6449  0.00227313
       31195     9.95164     9.64491  0.00227308
       31196     9.95755     9.64492  0.00227302
       31197      9.9618     9.64493  0.00227297
       31198     9.96581     9.64494  0.00227292
       31199     9.96888     9.64495  0.00227288
       31200     9.97313     9.64496  0.00227283
       31201     9.97644     9.64497  0.00227278
       31202     9.98022     9.64498  0.00227273
       31203     9.98166     9.64499  0.00227268
       31204     9.98287       9.645  0.00227264
       31205     9.98598     9.64501  0.00227259
       31206     9.98746     9.64502  0.00227254
       31207     9.98942     9.64503   0.0022725
       31208     9.99118     9.64505  0.00227245
       31209     9.99272     9.64506  0.00227241
       31210     9.99336     9.64507  0.00227236
       31211      9.9938     9.64508  0.00227232
       31212     9.99475     9.64509  0.00227227
       31213      9.9934      9.6451  0.00227223
       31214     9.99398     9.64511  0.00227218
       31215     9.99367     9.64512  0.00227214
       31216      9.9932     9.64514  0.00227209
       31217     9.99326     9.64515  0.00227204
       31218     9.99247     9.64516    0.002272
       31219     9.99364     9.64517  0.00227195
       31220     9.99255     9.64518  0.00227191
       31221     9.99274     9.64519  0.00227186
       31222     9.99209      9.6452  0.00227182
       31223     9.99133     9.64521  0.00227177
       31224     9.98904     9.64522  0.00227173
       31225     9.98807     9.64523  0.00227168
       31226       9.987     9.64525  0.00227163
       31227     9.98725     9.64526  0.00227159
       31228     9.98743     9.64527  0.00227154
       31229     9.98613     9.64528  0.00227149
       31230     9.98548     9.64529  0.00227145
       31231     9.98266      9.6453   0.0022714
       31232     9.98121     9.64531  0.00227135
       31233     9.97973     9.64532  0.00227131
       31234     9.97822     9.64533  0.00227126
       31235      9.9767     9.64534  0.00227121
       31236       9.978     9.64535  0.00227116
       31237     9.97788     9.64536  0.00227111
       31238     9.97707     9.64538  0.00227107
       31239     9.97557     9.64539  0.00227102
       31240      9.9748      9.6454  0.00227097
       31241     9.97266     9.64541  0.00227092
       31242     9.97126     9.64542  0.00227087
       31243     9.97061     9.64543  0.00227082
       31244      9.9679     9.64544  0.00227077
       31245     9.96737     9.64545  0.00227073
       31246      9.9662     9.64546  0.00227068
       31247     9.96651     9.64547  0.00227063
       31248     9.96478     9.64548  0.00227058
       31249     9.96525     9.64549  0.00227053
       31250     9.96369      9.6455  0.00227048
       31251     9.96293     9.64551  0.00227043
       31252     9.96156     9.64552  0.00227038
       31253     9.96098     9.64553  0.00227033
       31254     9.96122     9.64554  0.00227028
       31255     9.96155     9.64555  0.00227023
       31256     9.96058     9.64556  0.00227018
       31257     9.96113     9.64557  0.00227013
       31258     9.96319     9.64558  0.00227008
       31259     9.96323     9.64559  0.00227003
       31260     9.96268      9.6456  0.00226998
       31261     9.96435     9.64561  0.00226993
       31262     9.96611     9.64562  0.00226988
       31263     9.96798     9.64563  0.00226983
       31264     9.96994     9.64564  0.00226978
       31265     9.97058     9.64565  0.00226973
       31266     9.96919     9.64566  0.00226968
       31267     9.97001     9.64567  0.00226963
       31268     9.97091     9.64568  0.00226958
       31269     9.97259     9.64569  0.00226954
       31270     9.97363      9.6457  0.00226949
       31271     9.97473     9.64571  0.00226944
       31272     9.97447     9.64573  0.00226939
       31273     9.97497     9.64574  0.00226934
       31274     9.97621     9.64575  0.00226929
       31275     9.97747     9.64576  0.00226925
       31276     9.97876     9.64577   0.0022692
       31277     9.98005     9.64578  0.00226915
       31278     9.98135     9.64579   0.0022691
       31279     9.98192      9.6458  0.00226906
       31280     9.98247     9.64581  0.00226901
       31281     9.98369     9.64582  0.00226896
       31282     9.98415     9.64583  0.00226892
       31283     9.98385     9.64584  0.00226887
       31284     9.98347     9.64585  0.00226882
       31285     9.98441     9.64586  0.00226878
       31286     9.98526     9.64588  0.00226873
       31287      9.9867     9.64589  0.00226868
       31288      9.9859      9.6459  0.00226864
       31289     9.98637     9.64591  0.00226859
       31290     9.98598     9.64592  0.00226854
       31291     9.98472     9.64593   0.0022685
       31292     9.98468     9.64594  0.00226845
       31293     9.98586     9.64595   0.0022684
       31294     9.98613     9.64596  0.00226836
       31295     9.98547     9.64597  0.00226831
       31296     9.98318     9.64598  0.00226826
       31297     9.98134     9.64599  0.00226822
       31298     9.97925     9.64601  0.00226817
       31299     9.97901     9.64602  0.00226812
       31300     9.97638     9.64603  0.00226807
       31301     9.97628     9.64604  0.00226803
       31302     9.97447     9.64605  0.00226798
       31303     9.97307     9.64606  0.00226793
       31304     9.96994     9.64607  0.00226788
       31305      9.9665     9.64608  0.00226783
       31306     9.96272     9.64609  0.00226778
       31307     9.96004      9.6461  0.00226773
       31308      9.9542     9.64611  0.00226768
       31309     9.95014     9.64612  0.00226763
       31310     9.94222     9.64613  0.00226758
       31311     9.93678     9.64614  0.00226752
       31312     9.93101     9.64615  0.00226747
       31313     9.92491     9.64615  0.00226741
       31314     9.91849     9.64616  0.00226736
       31315     9.91316     9.64617   0.0022673
       31316     9.90752     9.64618  0.00226724
       31317     9.90015     9.64619  0.00226719
       31318      9.8925      9.6462  0.00226713
       31319     9.88385      9.6462  0.00226707
       31320     9.87493     9.64621  0.00226701
       31321     9.86715     9.64622  0.00226695
       31322     9.85913     9.64623  0.00226688
       31323     9.85017     9.64623  0.00226682
       31324     9.84099     9.64624  0.00226676
       31325     9.83301     9.64624  0.00226669
       31326     9.82274     9.64625  0.00226663
       31327     9.81299     9.64625  0.00226656
       31328      9.8045     9.64626  0.00226649
       31329     9.79447     9.64626  0.00226643
       31330     9.78433     9.64627  0.00226636
       31331     9.77339     9.64627  0.00226629
       31332     9.76166     9.64628  0.00226622
       31333     9.75129     9.64628  0.00226615
       31334     9.73948     9.64628  0.00226608
       31335     9.72836     9.64629  0.00226601
       31336     9.71653     9.64629  0.00226594
       31337     9.70614     9.64629  0.00226587
       31338     9.69579     9.64629   0.0022658
       31339     9.68761     9.64629  0.00226572
       31340     9.67738     9.64629  0.00226565
       31341     9.66655     9.64629  0.00226558
       31342     9.65723     9.64629  0.00226551
       31343     9.64734     9.64629  0.00226543
       31344      9.6397     9.64629  0.00226536
       31345     9.63081     9.64629  0.00226529
       31346     9.62138     9.64629  0.00226522
       31347     9.61212     9.64629  0.00226515
       31348     9.60236     9.64629  0.00226507
       31349     9.59421     9.64629    0.002265
       31350     9.58486     9.64629  0.00226493
       31351     9.57501     9.64628  0.00226486
       31352     9.56681     9.64628  0.00226479
       31353     9.55955     9.64628  0.00226472
       31354     9.55183     9.64628  0.00226465
       31355     9.54366     9.64627  0.00226458
       31356     9.53856     9.64627  0.00226451
       31357     9.53231     9.64627  0.00226444
       31358     9.52279     9.64626  0.00226437
       31359     9.51707     9.64626   0.0022643
       31360     9.51161     9.64625  0.00226423
       31361     9.50501     9.64625  0.00226417
       31362     9.50009     9.64624   0.0022641
       31363     9.49544     9.64624  0.00226403
       31364     9.48965     9.64623  0.00226397
       31365     9.48413     9.64623   0.0022639
       31366     9.47887     9.64622  0.00226383
       31367     9.47458     9.64622  0.00226377
       31368     9.46985     9.64621   0.0022637
       31369     9.46537     9.64621  0.00226364
       31370     9.46186      9.6462  0.00226357
       31371     9.45718      9.6462  0.00226351
       31372     9.45558     9.64619  0.00226344
       31373     9.45351     9.64618  0.00226338
       31374     9.45097     9.64618  0.00226332
       31375     9.45008     9.64617  0.00226325
       31376     9.44871     9.64616  0.00226319
       31377     9.44686     9.64616  0.00226313
       31378     9.44452     9.64615  0.00226306
       31379     9.44239     9.64615    0.002263
       31380     9.44117     9.64614  0.00226294
       31381     9.44086     9.64613  0.00226288
       31382     9.44145     9.64613  0.00226281
       31383     9.44011     9.64612  0.00226275
       31384     9.43967     9.64611  0.00226269
       31385     9.43799     9.64611  0.00226263
       31386     9.43648      9.6461  0.00226256
       31387     9.43444     9.64609   0.0022625
       31388      9.4361     9.64609  0.00226244
       31389      9.4365     9.64608  0.00226238
       31390     9.43776     9.64607  0.00226231
       31391     9.43848     9.64607  0.00226225
       31392     9.43935     9.64606  0.00226219
       31393     9.43966     9.64605  0.00226213
       31394     9.44223     9.64605  0.00226206
       31395     9.44283     9.64604    0.002262
       31396     9.44427     9.64603  0.00226194
       31397     9.44586     9.64603  0.00226188
       31398     9.44901     9.64602  0.00226181
       31399     9.45228     9.64601  0.00226175
       31400     9.45429     9.64601  0.00226169
       31401     9.45572       9.646  0.00226162
       31402      9.4573       9.646  0.00226156
       31403     9.46043     9.64599  0.00226149
       31404     9.46371     9.64598  0.00226143
       31405     9.46642     9.64598  0.00226136
       31406     9.46928     9.64597   0.0022613
       31407     9.47228     9.64597  0.00226123
       31408     9.47756     9.64596  0.00226117
       31409     9.48016     9.64596   0.0022611
       31410     9.48574     9.64595  0.00226104
       31411     9.48937     9.64595  0.00226097
       31412     9.49245     9.64594   0.0022609
       31413     9.49641     9.64594  0.00226084
       31414     9.49843     9.64593  0.00226077
       31415     9.50203     9.64593   0.0022607
       31416     9.50581     9.64592  0.00226063
       31417     9.51048     9.64592  0.00226057
       31418     9.51534     9.64592   0.0022605
       31419      9.5211     9.64591  0.00226043
       31420     9.52705     9.64591  0.00226036
       31421     9.53178      9.6459  0.00226029
       31422     9.53601      9.6459  0.00226022
       31423     9.54255      9.6459  0.00226015
       31424     9.54717     9.64589  0.00226008
       31425     9.55129     9.64589  0.00226001
       31426     9.55772     9.64589  0.00225994
       31427     9.56366     9.64589  0.00225987
       31428     9.57121     9.64588   0.0022598
       31429     9.57684     9.64588  0.00225973
       31430     9.58409     9.64588  0.00225966
       31431     9.59223     9.64588  0.00225959
       31432     9.59916     9.64588  0.00225952
       31433     9.60628     9.64587  0.00225945
       31434     9.61499     9.64587  0.00225937
       31435     9.62318     9.64587   0.0022593
       31436     9.63365     9.64587  0.00225923
       31437     9.64075     9.64587  0.00225916
       31438     9.64801     9.64587  0.00225909
       31439       9.654     9.64587  0.00225901
       31440     9.66435     9.64587  0.00225894
       31441     9.67341     9.64587  0.00225887
       31442     9.68258     9.64588   0.0022588
       31443     9.69114     9.64588  0.00225873
       31444     9.70188     9.64588  0.00225866
       31445     9.71057     9.64588  0.00225859
       31446      9.7193     9.64588  0.00225852
       31447     9.72806     9.64589  0.00225845
       31448     9.73893     9.64589  0.00225838
       31449     9.74839     9.64589  0.00225831
       31450     9.75639      9.6459  0.00225824
       31451     9.76575      9.6459  0.00225817
       31452     9.77573      9.6459   0.0022581
       31453     9.78419     9.64591  0.00225803
       31454     9.79253     9.64591  0.00225797
       31455     9.80071     9.64592   0.0022579
       31456     9.80871     9.64592  0.00225783
       31457     9.81792     9.64593  0.00225777
       31458      9.8262     9.64593   0.0022577
       31459     9.83563     9.64594  0.00225764
       31460     9.84336     9.64595  0.00225758
       31461     9.85079     9.64595  0.00225752
       31462     9.85646     9.64596  0.00225745
       31463     9.86248     9.64597  0.00225739
       31464     9.86811     9.64597  0.00225733
       31465     9.87332     9.64598  0.00225727
       31466     9.87739     9.64599  0.00225721
       31467     9.88452       9.646  0.00225715
       31468     9.88905       9.646  0.00225709
       31469     9.89307     9.64601  0.00225704
       31470     9.89726     9.64602  0.00225698
       31471     9.90302     9.64603  0.00225692
       31472     9.90467     9.64604  0.00225686
       31473     9.90573     9.64604  0.00225681
       31474     9.90831     9.64605  0.00225675
       31475     9.90814     9.64606   0.0022567
       31476     9.90804     9.64607  0.00225664
       31477     9.90729     9.64608  0.00225658
       31478     9.90518     9.64608  0.00225653
       31479     9.90593     9.64609  0.00225647
       31480     9.90318      9.6461  0.00225641
       31481     9.89976     9.64611  0.00225635
       31482     9.89565     9.64612   0.0022563
       31483     9.89088     9.64612  0.00225624
       31484     9.88613     9.64613  0.00225618
       31485      9.8793     9.64614  0.00225612
       31486     9.87322     9.64615  0.00225606
       31487     9.86578     9.64615    0.002256
       31488       9.857     9.64616  0.00225594
       31489     9.84758     9.64617  0.00225588
       31490     9.83755     9.64617  0.00225581
       31491     9.82551     9.64618  0.00225575
       31492     9.81361     9.64618  0.00225568
       31493     9.80327     9.64619  0.00225562
       31494      9.7924     9.64619  0.00225555
       31495     9.78032      9.6462  0.00225548
       31496     9.76705      9.6462  0.00225541
       31497     9.75474     9.64621  0.00225534
       31498     9.74061     9.64621  0.00225527
       31499     9.72679     9.64621   0.0022552
       31500     9.71192     9.64621  0.00225513
       31501     9.69814     9.64621  0.00225506
       31502     9.68196     9.64622  0.00225499
       31503     9.66764     9.64622  0.00225492
       31504      9.6524     9.64622  0.00225485
       31505     9.63698     9.64622  0.00225478
       31506     9.62213     9.64622  0.00225471
       31507     9.60575     9.64621  0.00225463
       31508     9.59071     9.64621  0.00225456
       31509     9.57564     9.64621  0.00225449
       31510     9.55987     9.64621  0.00225442
       31511     9.54342      9.6462  0.00225435
       31512     9.52776      9.6462  0.00225429
       31513     9.51221      9.6462  0.00225422
       31514     9.49609     9.64619  0.00225415
       31515     9.48085     9.64619  0.00225409
       31516     9.46582     9.64618  0.00225402
       31517     9.45032     9.64617  0.00225396
       31518      9.4358     9.64617   0.0022539
       31519     9.42228     9.64616  0.00225384
       31520     9.40908     9.64615  0.00225378
       31521     9.39554     9.64615  0.00225372
       31522     9.38096     9.64614  0.00225366
       31523     9.36962     9.64613  0.00225361
       31524     9.35728     9.64612  0.00225356
       31525     9.34609     9.64611  0.00225351
       31526     9.33397      9.6461  0.00225346
       31527     9.32303     9.64609  0.00225341
       31528      9.3126     9.64608  0.00225336
       31529      9.3034     9.64607  0.00225332
       31530     9.29403     9.64606  0.00225327
       31531      9.2859     9.64605  0.00225323
       31532     9.27623     9.64603  0.00225319
       31533     9.26924     9.64602  0.00225315
       31534     9.26283     9.64601  0.00225311
       31535     9.25631       9.646  0.00225307
       31536     9.25038     9.64598  0.00225304
       31537     9.24646     9.64597    0.002253
       31538     9.24103     9.64596  0.00225297
       31539     9.23832     9.64595  0.00225293
       31540     9.23551     9.64593   0.0022529
       31541     9.23402     9.64592  0.00225286
       31542     9.23243     9.64591  0.00225283
       31543     9.23215     9.64589   0.0022528
       31544     9.23106     9.64588  0.00225276
       31545     9.23058     9.64587  0.00225273
       31546     9.22787     9.64585   0.0022527
       31547     9.22857     9.64584  0.00225267
       31548     9.22986     9.64583  0.00225263
       31549     9.23172     9.64581   0.0022526
       31550     9.23344      9.6458  0.00225257
       31551       9.235     9.64579  0.00225253
       31552     9.23923     9.64578   0.0022525
       31553     9.24399     9.64576  0.00225246
       31554     9.24786     9.64575  0.00225243
       31555     9.25224     9.64574  0.00225239
       31556     9.25781     9.64573  0.00225235
       31557     9.26458     9.64571  0.00225231
       31558     9.27039      9.6457  0.00225227
       31559     9.27595     9.64569  0.00225223
       31560     9.28193     9.64568  0.00225219
       31561     9.29044     9.64567  0.00225215
       31562     9.30005     9.64566   0.0022521
       31563      9.3079     9.64565  0.00225206
       31564     9.31753     9.64564  0.00225201
       31565     9.32466     9.64562  0.00225196
       31566     9.33351     9.64562  0.00225191
       31567     9.34476     9.64561  0.00225186
       31568     9.35416      9.6456  0.00225181
       31569     9.36451     9.64559  0.00225175
       31570     9.37648     9.64558   0.0022517
       31571     9.38583     9.64557  0.00225164
       31572     9.39677     9.64556  0.00225159
       31573     9.40644     9.64556  0.00225153
       31574     9.41764     9.64555  0.00225147
       31575     9.42683     9.64554  0.00225141
       31576     9.43891     9.64553  0.00225134
       31577     9.45104     9.64553  0.00225128
       31578     9.46249     9.64552  0.00225122
       31579     9.47395     9.64552  0.00225115
       31580     9.48609     9.64551  0.00225109
       31581     9.49748     9.64551  0.00225102
       31582     9.50809      9.6455  0.00225095
       31583     9.51792      9.6455  0.00225089
       31584     9.52975      9.6455  0.00225082
       31585     9.54145     9.64549  0.00225075
       31586      9.5523     9.64549  0.00225068
       31587     9.56369     9.64549  0.00225061
       31588     9.57489     9.64548  0.00225054
       31589     9.58518     9.64548  0.00225047
       31590     9.59525     9.64548   0.0022504
       31591     9.60509     9.64548  0.00225033
       31592     9.61399     9.64548  0.00225026
       31593     9.62403     9.64548  0.00225019
       31594      9.6331     9.64548  0.00225011
       31595      9.6433     9.64548  0.00225004
       31596      9.6518     9.64548  0.00224997
       31597     9.65931     9.64548   0.0022499
       31598     9.66651     9.64548  0.00224983
       31599     9.67412     9.64548  0.00224976
       31600     9.68211     9.64548  0.00224969
       31601     9.68768     9.64548  0.00224962
       31602     9.69787     9.64548  0.00224955
       31603     9.70422     9.64549  0.00224948
       31604     9.70742     9.64549  0.00224941
       31605     9.71242     9.64549  0.00224934
       31606     9.71853     9.64549  0.00224927
       31607     9.72361     9.64549   0.0022492
       31608     9.72769      9.6455  0.00224913
       31609     9.73145      9.6455  0.00224906
       31610     9.73563      9.6455  0.00224899
       31611     9.73951     9.64551  0.00224892
       31612     9.74381     9.64551  0.00224885
       31613     9.74924     9.64551  0.00224878
       31614     9.75227     9.64552  0.00224871
       31615     9.75361     9.64552  0.00224864
       31616      9.7568     9.64552  0.00224858
       31617     9.75974     9.64553  0.00224851
       31618     9.76102     9.64553  0.00224844
       31619     9.76205     9.64553  0.00224837
       31620     9.76284     9.64554   0.0022483
       31621     9.76411     9.64554  0.00224823
       31622     9.76586     9.64554  0.00224817
       31623     9.76669     9.64555   0.0022481
       31624     9.76589     9.64555  0.00224803
       31625     9.76702     9.64556  0.00224796
       31626     9.76794     9.64556   0.0022479
       31627     9.76939     9.64556  0.00224783
       31628     9.76924     9.64557  0.00224776
       31629     9.76821     9.64557  0.00224769
       31630     9.76772     9.64558  0.00224762
       31631     9.76848     9.64558  0.00224756
       31632     9.76767     9.64558  0.00224749
       31633      9.7667     9.64559  0.00224742
       31634     9.76488     9.64559  0.00224735
       31635     9.76221     9.64559  0.00224729
       31636     9.76223      9.6456  0.00224722
       31637     9.76071      9.6456  0.00224715
       31638     9.75835     9.64561  0.00224708
       31639     9.75657     9.64561  0.00224701
       31640     9.75538     9.64561  0.00224694
       31641     9.75338     9.64562  0.00224688
       31642     9.75267     9.64562  0.00224681
       31643     9.74973     9.64562  0.00224674
       31644     9.74669     9.64563  0.00224667
       31645     9.74496     9.64563   0.0022466
       31646     9.74172     9.64563  0.00224653
       31647     9.74051     9.64563  0.00224646
       31648     9.73778     9.64564  0.00224639
       31649     9.73426     9.64564  0.00224633
       31650     9.73066     9.64564  0.00224626
       31651     9.72485     9.64565  0.00224619
       31652     9.72319     9.64565  0.00224612
       31653     9.72004     9.64565  0.00224605
       31654     9.71682     9.64565  0.00224598
       31655     9.71422     9.64565  0.00224591
       31656     9.71156     9.64566  0.00224584
       31657       9.706     9.64566  0.00224577
       31658     9.70178     9.64566   0.0022457
       31659     9.69892     9.64566  0.00224563
       31660       9.696     9.64566  0.00224556
       31661     9.69232     9.64567  0.00224549
       31662     9.68859     9.64567  0.00224542
       31663     9.68411     9.64567  0.00224534
       31664     9.67959     9.64567  0.00224527
       31665     9.67857     9.64567   0.0022452
       31666      9.6754     9.64567  0.00224513
       31667     9.66938     9.64567  0.00224506
       31668     9.66545     9.64567  0.00224499
       31669     9.66223     9.64567  0.00224492
       31670     9.65758     9.64567  0.00224485
       31671     9.65364     9.64567  0.00224478
       31672      9.6483     9.64567  0.00224471
       31673     9.64226     9.64567  0.00224464
       31674     9.63908     9.64567  0.00224457
       31675     9.63451     9.64567   0.0022445
       31676     9.63281     9.64567  0.00224442
       31677     9.62834     9.64567  0.00224435
       31678     9.62603     9.64567  0.00224428
       31679     9.62237     9.64567  0.00224421
       31680     9.61878     9.64567  0.00224414
       31681     9.61668     9.64567  0.00224407
       31682     9.61467     9.64567    0.002244
       31683     9.61134     9.64567  0.00224393
       31684     9.60881     9.64567  0.00224386
       31685     9.60709     9.64566  0.00224379
       31686     9.60266     9.64566  0.00224372
       31687     9.60046     9.64566  0.00224365
       31688     9.59626     9.64566  0.00224358
       31689      9.5929     9.64566  0.00224351
       31690     9.59037     9.64566  0.00224344
       31691     9.58727     9.64565  0.00224337
       31692      9.5836     9.64565   0.0022433
       31693     9.58007     9.64565  0.00224323
       31694     9.57881     9.64565  0.00224316
       31695     9.57909     9.64565  0.00224309
       31696      9.5781     9.64564  0.00224302
       31697     9.57797     9.64564  0.00224295
       31698     9.57797     9.64564  0.00224288
       31699     9.57671     9.64564  0.00224281
       31700     9.57558     9.64564  0.00224274
       31701     9.57601     9.64563  0.00224267
       31702     9.57586     9.64563   0.0022426
       31703     9.57514     9.64563  0.00224253
       31704     9.57455     9.64563  0.00224246
       31705     9.57409     9.64562  0.00224239
       31706     9.57375     9.64562  0.00224232
       31707     9.57351     9.64562  0.00224225
       31708      9.5741     9.64562  0.00224218
       31709     9.57478     9.64562  0.00224211
       31710     9.57485     9.64561  0.00224204
       31711      9.5743     9.64561  0.00224197
       31712     9.57383     9.64561   0.0022419
       31713     9.57414     9.64561  0.00224183
       31714     9.57452      9.6456  0.00224176
       31715     9.57565      9.6456   0.0022417
       31716     9.57684      9.6456  0.00224163
       31717     9.57807      9.6456  0.00224156
       31718     9.57863      9.6456  0.00224149
       31719     9.57993     9.64559  0.00224142
       31720     9.58053     9.64559  0.00224135
       31721     9.58186     9.64559  0.00224128
       31722     9.58319     9.64559  0.00224121
       31723     9.58311     9.64559  0.00224114
       31724     9.58444     9.64558  0.00224107
       31725     9.58433     9.64558    0.002241
       31726     9.58562     9.64558  0.00224093
       31727     9.58547     9.64558  0.00224086
       31728     9.58529     9.64558  0.00224079
       31729     9.58507     9.64557  0.00224072
       31730      9.5848     9.64557  0.00224065
       31731     9.58308     9.64557  0.00224058
       31732     9.58272     9.64557  0.00224051
       31733     9.58302     9.64557  0.00224044
       31734     9.58185     9.64556  0.00224037
       31735     9.58062     9.64556   0.0022403
       31736     9.58004     9.64556  0.00224023
       31737     9.58011     9.64556  0.00224016
       31738     9.58013     9.64556  0.00224009
       31739     9.58079     9.64555  0.00224002
       31740     9.57997     9.64555  0.00223995
       31741     9.58052     9.64555  0.00223988
       31742     9.58171     9.64555  0.00223981
       31743     9.58143     9.64555  0.00223974
       31744      9.5811     9.64554  0.00223967
       31745     9.58002     9.64554   0.0022396
       31746     9.57889     9.64554  0.00223953
       31747     9.58123     9.64554  0.00223946
       31748      9.5793     9.64554   0.0022394
       31749     9.57874     9.64553  0.00223933
       31750     9.57745     9.64553  0.00223926
       31751     9.57612     9.64553  0.00223919
       31752     9.57618     9.64553  0.00223912
       31753      9.5748     9.64552  0.00223905
       31754     9.57271     9.64552  0.00223898
       31755     9.57131     9.64552  0.00223891
       31756     9.57131     9.64552  0.00223884
       31757     9.57062     9.64552  0.00223877
       31758     9.56994     9.64551   0.0022387
       31759     9.56927     9.64551  0.00223863
       31760     9.56722     9.64551  0.00223856
       31761      9.5666     9.64551  0.00223849
       31762     9.56603      9.6455  0.00223842
       31763     9.56621      9.6455  0.00223836
       31764     9.56644      9.6455  0.00223829
       31765     9.56673      9.6455  0.00223822
       31766     9.56496     9.64549  0.00223815
       31767     9.56328     9.64549  0.00223808
       31768     9.56379     9.64549  0.00223801
       31769     9.56369     9.64549  0.00223794
       31770      9.5651     9.64548  0.00223787
       31771     9.56592     9.64548   0.0022378
       31772     9.56755     9.64548  0.00223773
       31773     9.56789     9.64548  0.00223767
       31774     9.57048     9.64547   0.0022376
       31775     9.56897     9.64547  0.00223753
       31776     9.57044     9.64547  0.00223746
       31777     9.57205     9.64547  0.00223739
