#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
       28927    0.054468   0.0485612 4.36738e-05
       28928   0.0544259   0.0485614 4.36727e-05
       28929   0.0543811   0.0485616 4.36717e-05
       28930   0.0543341   0.0485618 4.36706e-05
       28931   0.0542844    0.048562 4.36696e-05
       28932   0.0542324   0.0485622 4.36685e-05
       28933   0.0541783   0.0485624 4.36674e-05
       28934   0.0541217   0.0485626 4.36663e-05
       28935   0.0540628   0.0485628 4.36652e-05
       28936   0.0540015    0.048563 4.36641e-05
       28937    0.053938   0.0485632  4.3663e-05
       28938   0.0538719   0.0485634 4.36619e-05
       28939   0.0538034   0.0485636 4.36608e-05
       28940   0.0537325   0.0485637 4.36596e-05
       28941   0.0536591   0.0485639 4.36585e-05
       28942   0.0535835   0.0485641 4.36573e-05
       28943   0.0535059   0.0485643 4.36561e-05
       28944   0.0534256   0.0485644 4.36549e-05
       28945   0.0533432   0.0485646 4.36537e-05
       28946   0.0532586   0.0485647 4.36525e-05
       28947   0.0531718   0.0485649 4.36513e-05
       28948   0.0530829   0.0485651 4.36501e-05
       28949   0.0529919   0.0485652 4.36488e-05
       28950   0.0528986   0.0485654 4.36476e-05
       28951   0.0528035   0.0485655 4.36463e-05
       28952   0.0527062   0.0485657 4.36451e-05
       28953   0.0526073   0.0485658 4.36438e-05
       28954   0.0525065   0.0485659 4.36425e-05
       28955   0.0524039   0.0485661 4.36412e-05
       28956   0.0522995   0.0485662 4.36399e-05
       28957   0.0521936   0.0485663 4.36385e-05
       28958    0.052086   0.0485664 4.36372e-05
       28959   0.0519768   0.0485666 4.36358e-05
       28960   0.0518662   0.0485667 4.36345e-05
       28961   0.0517542   0.0485668 4.36331e-05
       28962   0.0516406   0.0485669 4.36317e-05
       28963   0.0515259    0.048567 4.36304e-05
       28964   0.0514101   0.0485671  4.3629e-05
       28965   0.0512934   0.0485672 4.36276e-05
       28966   0.0511754   0.0485673 4.36261e-05
       28967   0.0510564   0.0485674 4.36247e-05
       28968   0.0509368   0.0485674 4.36233e-05
       28969   0.0508159   0.0485675 4.36219e-05
       28970   0.0506944   0.0485676 4.36204e-05
       28971   0.0505723   0.0485677  4.3619e-05
       28972   0.0504498   0.0485677 4.36175e-05
       28973   0.0503266   0.0485678  4.3616e-05
       28974   0.0502029   0.0485678 4.36146e-05
       28975   0.0500788   0.0485679 4.36131e-05
       28976    0.049955   0.0485679 4.36116e-05
       28977   0.0498304    0.048568 4.36101e-05
       28978   0.0497054    0.048568 4.36086e-05
       28979   0.0495808   0.0485681 4.36072e-05
       28980   0.0494563   0.0485681 4.36057e-05
       28981   0.0493315   0.0485681 4.36042e-05
       28982   0.0492069   0.0485681 4.36027e-05
       28983   0.0490827   0.0485682 4.36012e-05
       28984   0.0489585   0.0485682 4.35997e-05
       28985   0.0488347   0.0485682 4.35982e-05
       28986   0.0487113   0.0485682 4.35967e-05
       28987   0.0485883   0.0485682 4.35952e-05
       28988   0.0484659   0.0485682 4.35936e-05
       28989   0.0483441   0.0485682 4.35921e-05
       28990   0.0482231   0.0485682 4.35906e-05
       28991   0.0481026   0.0485681 4.35891e-05
       28992   0.0479832   0.0485681 4.35876e-05
       28993   0.0478643   0.0485681 4.35861e-05
       28994   0.0477462   0.0485681 4.35847e-05
       28995   0.0476289    0.048568 4.35832e-05
       28996   0.0475128    0.048568 4.35817e-05
       28997   0.0473977    0.048568 4.35802e-05
       28998   0.0472839   0.0485679 4.35787e-05
       28999   0.0471712   0.0485679 4.35772e-05
       29000   0.0470595   0.0485678 4.35758e-05
       29001   0.0469489   0.0485678 4.35743e-05
       29002   0.0468397   0.0485677 4.35728e-05
       29003   0.0467314   0.0485676 4.35714e-05
       29004   0.0466248   0.0485676 4.35699e-05
       29005   0.0465193   0.0485675 4.35685e-05
       29006   0.0464154   0.0485674  4.3567e-05
       29007   0.0463128   0.0485673 4.35656e-05
       29008   0.0462116   0.0485673 4.35642e-05
       29009   0.0461121   0.0485672 4.35628e-05
       29010   0.0460142   0.0485671 4.35614e-05
       29011   0.0459177    0.048567 4.35599e-05
       29012    0.045823   0.0485669 4.35585e-05
       29013   0.0457301   0.0485668 4.35572e-05
       29014   0.0456387   0.0485667 4.35558e-05
       29015   0.0455484   0.0485666 4.35544e-05
       29016   0.0454604   0.0485665  4.3553e-05
       29017    0.045374   0.0485664 4.35517e-05
       29018   0.0452895   0.0485663 4.35503e-05
       29019   0.0452067   0.0485662  4.3549e-05
       29020   0.0451254    0.048566 4.35476e-05
       29021    0.045046   0.0485659 4.35463e-05
       29022   0.0449684   0.0485658  4.3545e-05
       29023   0.0448929   0.0485657 4.35436e-05
       29024   0.0448193   0.0485655 4.35423e-05
       29025   0.0447473   0.0485654  4.3541e-05
       29026   0.0446772   0.0485653 4.35397e-05
       29027   0.0446093   0.0485651 4.35385e-05
       29028   0.0445433    0.048565 4.35372e-05
       29029   0.0444792   0.0485649 4.35359e-05
       29030   0.0444172   0.0485647 4.35346e-05
       29031   0.0443571   0.0485646 4.35334e-05
       29032    0.044299   0.0485644 4.35321e-05
       29033   0.0442426   0.0485643 4.35309e-05
       29034   0.0441885   0.0485641 4.35296e-05
       29035   0.0441364    0.048564 4.35284e-05
       29036   0.0440867   0.0485638 4.35272e-05
       29037   0.0440384   0.0485637  4.3526e-05
       29038   0.0439925   0.0485635 4.35248e-05
       29039   0.0439487   0.0485633 4.35235e-05
       29040   0.0439069   0.0485632 4.35223e-05
       29041   0.0438673    0.048563 4.35211e-05
       29042   0.0438297   0.0485629   4.352e-05
       29043   0.0437943   0.0485627 4.35188e-05
       29044   0.0437615   0.0485625 4.35176e-05
       29045   0.0437306   0.0485624 4.35164e-05
       29046   0.0437016   0.0485622 4.35152e-05
       29047   0.0436747    0.048562  4.3514e-05
       29048   0.0436501   0.0485619 4.35129e-05
       29049   0.0436276   0.0485617 4.35117e-05
       29050   0.0436073   0.0485615 4.35105e-05
       29051    0.043589   0.0485613 4.35094e-05
       29052   0.0435732   0.0485612 4.35082e-05
       29053   0.0435598    0.048561 4.35071e-05
       29054   0.0435484   0.0485608 4.35059e-05
       29055   0.0435391   0.0485607 4.35048e-05
       29056   0.0435323   0.0485605 4.35036e-05
       29057   0.0435277   0.0485603 4.35025e-05
       29058   0.0435253   0.0485601 4.35013e-05
       29059   0.0435253     0.04856 4.35002e-05
       29060   0.0435277   0.0485598  4.3499e-05
       29061   0.0435325   0.0485596 4.34978e-05
       29062   0.0435396   0.0485594 4.34967e-05
       29063   0.0435491   0.0485593 4.34955e-05
       29064   0.0435609   0.0485591 4.34944e-05
       29065   0.0435752   0.0485589 4.34932e-05
       29066   0.0435916   0.0485588 4.34921e-05
       29067   0.0436108   0.0485586 4.34909e-05
       29068   0.0436319   0.0485584 4.34897e-05
       29069   0.0436559   0.0485583 4.34886e-05
       29070   0.0436824   0.0485581 4.34874e-05
       29071   0.0437112   0.0485579 4.34862e-05
       29072   0.0437432   0.0485578  4.3485e-05
       29073   0.0437771   0.0485576 4.34839e-05
       29074   0.0438135   0.0485574 4.34827e-05
       29075    0.043853   0.0485573 4.34815e-05
       29076   0.0438948   0.0485571 4.34803e-05
       29077   0.0439394   0.0485569 4.34791e-05
       29078   0.0439867   0.0485568 4.34779e-05
       29079   0.0440364   0.0485566 4.34766e-05
       29080   0.0440891   0.0485565 4.34754e-05
       29081   0.0441441   0.0485563 4.34742e-05
       29082   0.0442019   0.0485562 4.34729e-05
       29083   0.0442629    0.048556 4.34717e-05
       29084   0.0443261   0.0485559 4.34704e-05
       29085   0.0443921   0.0485557 4.34692e-05
       29086   0.0444607   0.0485556 4.34679e-05
       29087   0.0445322   0.0485555 4.34666e-05
       29088   0.0446066   0.0485553 4.34654e-05
       29089   0.0446839   0.0485552 4.34641e-05
       29090   0.0447639   0.0485551 4.34628e-05
       29091   0.0448469   0.0485549 4.34615e-05
       29092   0.0449327   0.0485548 4.34602e-05
       29093   0.0450214   0.0485547 4.34588e-05
       29094   0.0451133   0.0485546 4.34575e-05
       29095   0.0452081   0.0485545 4.34562e-05
       29096   0.0453056   0.0485543 4.34548e-05
       29097    0.045406   0.0485542 4.34534e-05
       29098   0.0455089   0.0485541 4.34521e-05
       29099   0.0456153    0.048554 4.34507e-05
       29100   0.0457246   0.0485539 4.34493e-05
       29101   0.0458366   0.0485538 4.34479e-05
       29102   0.0459519   0.0485537 4.34465e-05
       29103   0.0460699   0.0485537 4.34451e-05
       29104   0.0461911   0.0485536 4.34437e-05
       29105   0.0463155   0.0485535 4.34423e-05
       29106   0.0464427   0.0485534 4.34408e-05
       29107   0.0465731   0.0485534 4.34394e-05
       29108   0.0467061   0.0485533  4.3438e-05
       29109   0.0468426   0.0485532 4.34365e-05
       29110   0.0469816   0.0485532  4.3435e-05
       29111   0.0471234   0.0485531 4.34336e-05
       29112   0.0472679   0.0485531 4.34321e-05
       29113   0.0474155   0.0485531 4.34306e-05
       29114   0.0475661    0.048553 4.34292e-05
       29115   0.0477193    0.048553 4.34277e-05
       29116   0.0478753    0.048553 4.34262e-05
       29117   0.0480342    0.048553 4.34247e-05
       29118   0.0481954   0.0485529 4.34232e-05
       29119   0.0483593   0.0485529 4.34217e-05
       29120   0.0485259   0.0485529 4.34202e-05
       29121    0.048695   0.0485529 4.34187e-05
       29122   0.0488667   0.0485529 4.34173e-05
       29123   0.0490406    0.048553 4.34158e-05
       29124   0.0492168    0.048553 4.34143e-05
       29125   0.0493955    0.048553 4.34128e-05
       29126    0.049576   0.0485531 4.34113e-05
       29127   0.0497584   0.0485531 4.34099e-05
       29128   0.0499427   0.0485531 4.34084e-05
       29129   0.0501291   0.0485532 4.34069e-05
       29130   0.0503172   0.0485533 4.34055e-05
       29131   0.0505072   0.0485533  4.3404e-05
       29132   0.0506984   0.0485534 4.34026e-05
       29133    0.050891   0.0485535 4.34012e-05
       29134   0.0510848   0.0485536 4.33998e-05
       29135   0.0512797   0.0485537 4.33984e-05
       29136   0.0514756   0.0485538  4.3397e-05
       29137   0.0516722   0.0485539 4.33957e-05
       29138   0.0518695    0.048554 4.33943e-05
       29139   0.0520669   0.0485541  4.3393e-05
       29140   0.0522649   0.0485542 4.33917e-05
       29141   0.0524629   0.0485544 4.33904e-05
       29142   0.0526609   0.0485545 4.33892e-05
       29143   0.0528585   0.0485547 4.33879e-05
       29144   0.0530557   0.0485548 4.33867e-05
       29145   0.0532521    0.048555 4.33855e-05
       29146   0.0534479   0.0485551 4.33844e-05
       29147   0.0536423   0.0485553 4.33832e-05
       29148   0.0538355   0.0485555 4.33821e-05
       29149    0.054027   0.0485557  4.3381e-05
       29150   0.0542164   0.0485559   4.338e-05
       29151   0.0544039   0.0485561  4.3379e-05
       29152   0.0545892   0.0485563  4.3378e-05
       29153   0.0547721   0.0485565  4.3377e-05
       29154   0.0549521   0.0485567 4.33761e-05
       29155   0.0551285   0.0485569 4.33752e-05
       29156   0.0553021   0.0485572 4.33743e-05
       29157   0.0554722   0.0485574 4.33735e-05
       29158   0.0556386   0.0485576 4.33727e-05
       29159   0.0558008   0.0485579 4.33719e-05
       29160   0.0559588   0.0485582 4.33711e-05
       29161   0.0561121   0.0485584 4.33704e-05
       29162   0.0562608   0.0485587 4.33697e-05
       29163   0.0564045   0.0485589 4.33691e-05
       29164   0.0565432   0.0485592 4.33685e-05
       29165   0.0566762   0.0485595 4.33679e-05
       29166   0.0568035   0.0485598 4.33673e-05
       29167   0.0569248   0.0485601 4.33668e-05
       29168     0.05704   0.0485604 4.33662e-05
       29169   0.0571489   0.0485606 4.33658e-05
       29170   0.0572515   0.0485609 4.33653e-05
       29171   0.0573472   0.0485612 4.33649e-05
       29172   0.0574359   0.0485616 4.33644e-05
       29173   0.0575173   0.0485619  4.3364e-05
       29174    0.057592   0.0485622 4.33637e-05
       29175   0.0576591   0.0485625 4.33633e-05
       29176    0.057719   0.0485628 4.33629e-05
       29177   0.0577712   0.0485631 4.33626e-05
       29178   0.0578157   0.0485634 4.33623e-05
       29179   0.0578522   0.0485637  4.3362e-05
       29180   0.0578808   0.0485641 4.33616e-05
       29181   0.0579017   0.0485644 4.33613e-05
       29182   0.0579144   0.0485647  4.3361e-05
       29183   0.0579191    0.048565 4.33607e-05
       29184   0.0579157   0.0485653 4.33604e-05
       29185   0.0579041   0.0485657 4.33601e-05
       29186   0.0578846    0.048566 4.33598e-05
       29187   0.0578572   0.0485663 4.33595e-05
       29188   0.0578218   0.0485666 4.33592e-05
       29189   0.0577788   0.0485669 4.33588e-05
       29190   0.0577279   0.0485673 4.33585e-05
       29191   0.0576691   0.0485676 4.33581e-05
       29192   0.0576024   0.0485679 4.33577e-05
       29193    0.057528   0.0485682 4.33573e-05
       29194   0.0574466   0.0485685 4.33569e-05
       29195    0.057358   0.0485688 4.33565e-05
       29196   0.0572626   0.0485691  4.3356e-05
       29197     0.05716   0.0485694 4.33555e-05
       29198   0.0570506   0.0485697  4.3355e-05
       29199   0.0569347     0.04857 4.33545e-05
       29200   0.0568123   0.0485702 4.33539e-05
       29201   0.0566846   0.0485705 4.33533e-05
       29202   0.0565501   0.0485708 4.33527e-05
       29203   0.0564099   0.0485711 4.33521e-05
       29204   0.0562642   0.0485713 4.33514e-05
       29205   0.0561132   0.0485716 4.33507e-05
       29206   0.0559572   0.0485718 4.33499e-05
       29207   0.0557964   0.0485721 4.33491e-05
       29208    0.055631   0.0485723 4.33483e-05
       29209   0.0554613   0.0485726 4.33475e-05
       29210   0.0552875   0.0485728 4.33466e-05
       29211   0.0551099    0.048573 4.33457e-05
       29212   0.0549288   0.0485732 4.33448e-05
       29213   0.0547443   0.0485734 4.33438e-05
       29214   0.0545568   0.0485736 4.33428e-05
       29215   0.0543665   0.0485738 4.33418e-05
       29216   0.0541736    0.048574 4.33407e-05
       29217   0.0539785   0.0485742 4.33396e-05
       29218   0.0537812   0.0485744 4.33385e-05
       29219   0.0535822   0.0485746 4.33373e-05
       29220   0.0533816   0.0485747 4.33362e-05
       29221   0.0531798   0.0485749  4.3335e-05
       29222   0.0529767    0.048575 4.33338e-05
       29223   0.0527727   0.0485752 4.33325e-05
       29224    0.052568   0.0485753 4.33312e-05
       29225   0.0523629   0.0485754   4.333e-05
       29226    0.052158   0.0485756 4.33287e-05
       29227   0.0519525   0.0485757 4.33273e-05
       29228   0.0517472   0.0485758  4.3326e-05
       29229   0.0515423   0.0485759 4.33246e-05
       29230   0.0513376    0.048576 4.33232e-05
       29231   0.0511339   0.0485761 4.33218e-05
       29232    0.050931   0.0485762 4.33204e-05
       29233   0.0507295   0.0485762  4.3319e-05
       29234   0.0505291   0.0485763 4.33176e-05
       29235   0.0503298   0.0485764 4.33161e-05
       29236   0.0501321   0.0485764 4.33147e-05
       29237    0.049936   0.0485765 4.33132e-05
       29238   0.0497417   0.0485765 4.33118e-05
       29239   0.0495493   0.0485765 4.33103e-05
       29240   0.0493589   0.0485766 4.33088e-05
       29241   0.0491706   0.0485766 4.33074e-05
       29242   0.0489846   0.0485766 4.33059e-05
       29243    0.048801   0.0485766 4.33044e-05
       29244   0.0486199   0.0485766 4.33029e-05
       29245   0.0484413   0.0485766 4.33014e-05
       29246   0.0482653   0.0485766    4.33e-05
       29247   0.0480921   0.0485766 4.32985e-05
       29248   0.0479217   0.0485765  4.3297e-05
       29249   0.0477542   0.0485765 4.32955e-05
       29250   0.0475896   0.0485765 4.32941e-05
       29251   0.0474283   0.0485764 4.32926e-05
       29252   0.0472698   0.0485764 4.32911e-05
       29253   0.0471145   0.0485764 4.32897e-05
       29254   0.0469623   0.0485763 4.32883e-05
       29255   0.0468134   0.0485762 4.32868e-05
       29256   0.0466675   0.0485762 4.32854e-05
       29257   0.0465252   0.0485761  4.3284e-05
       29258   0.0463863    0.048576 4.32825e-05
       29259   0.0462508   0.0485759 4.32811e-05
       29260   0.0461189   0.0485759 4.32797e-05
       29261   0.0459908   0.0485758 4.32784e-05
       29262   0.0458656   0.0485757  4.3277e-05
       29263    0.045744   0.0485756 4.32756e-05
       29264   0.0456259   0.0485755 4.32742e-05
       29265   0.0455113   0.0485754 4.32729e-05
       29266   0.0454003   0.0485753 4.32715e-05
       29267   0.0452929   0.0485752 4.32702e-05
       29268   0.0451891    0.048575 4.32689e-05
       29269   0.0450889   0.0485749 4.32676e-05
       29270   0.0449921   0.0485748 4.32663e-05
       29271   0.0448989   0.0485747  4.3265e-05
       29272   0.0448093   0.0485745 4.32637e-05
       29273   0.0447236   0.0485744 4.32624e-05
       29274   0.0446415   0.0485743 4.32611e-05
       29275    0.044563   0.0485741 4.32599e-05
       29276   0.0444884    0.048574 4.32586e-05
       29277   0.0444171   0.0485739 4.32574e-05
       29278   0.0443492   0.0485737 4.32561e-05
       29279   0.0442852   0.0485736 4.32549e-05
       29280    0.044225   0.0485734 4.32537e-05
       29281   0.0441681   0.0485733 4.32525e-05
       29282   0.0441148   0.0485731 4.32513e-05
       29283   0.0440651    0.048573 4.32501e-05
       29284   0.0440188   0.0485728 4.32489e-05
       29285   0.0439761   0.0485727 4.32477e-05
       29286    0.043937   0.0485725 4.32465e-05
       29287   0.0439015   0.0485723 4.32453e-05
       29288   0.0438692   0.0485722 4.32441e-05
       29289   0.0438402    0.048572  4.3243e-05
       29290   0.0438147   0.0485719 4.32418e-05
       29291   0.0437927   0.0485717 4.32406e-05
       29292   0.0437741   0.0485715 4.32394e-05
       29293   0.0437589   0.0485714 4.32383e-05
       29294   0.0437469   0.0485712 4.32371e-05
       29295   0.0437379    0.048571  4.3236e-05
       29296   0.0437321   0.0485709 4.32348e-05
       29297   0.0437295   0.0485707 4.32336e-05
       29298     0.04373   0.0485705 4.32325e-05
       29299   0.0437339   0.0485704 4.32313e-05
       29300   0.0437411   0.0485702 4.32302e-05
       29301   0.0437514     0.04857  4.3229e-05
       29302   0.0437646   0.0485699 4.32278e-05
       29303   0.0437805   0.0485697 4.32267e-05
       29304   0.0437993   0.0485696 4.32255e-05
       29305   0.0438207   0.0485694 4.32243e-05
       29306   0.0438452   0.0485692 4.32232e-05
       29307   0.0438721   0.0485691  4.3222e-05
       29308   0.0439019   0.0485689 4.32208e-05
       29309   0.0439342   0.0485688 4.32196e-05
       29310   0.0439694   0.0485686 4.32184e-05
       29311   0.0440069   0.0485684 4.32172e-05
       29312   0.0440466   0.0485683  4.3216e-05
       29313    0.044089   0.0485681 4.32148e-05
       29314   0.0441334    0.048568 4.32136e-05
       29315   0.0441802   0.0485678 4.32124e-05
       29316   0.0442292   0.0485677 4.32112e-05
       29317   0.0442804   0.0485675 4.32099e-05
       29318   0.0443337   0.0485674 4.32087e-05
       29319   0.0443888   0.0485672 4.32075e-05
       29320   0.0444458   0.0485671 4.32062e-05
       29321   0.0445046    0.048567  4.3205e-05
       29322   0.0445648   0.0485668 4.32037e-05
       29323   0.0446267   0.0485667 4.32025e-05
       29324   0.0446904   0.0485666 4.32012e-05
       29325   0.0447555   0.0485664 4.31999e-05
       29326   0.0448223   0.0485663 4.31986e-05
       29327   0.0448902   0.0485662 4.31973e-05
       29328   0.0449595   0.0485661  4.3196e-05
       29329   0.0450298   0.0485659 4.31947e-05
       29330   0.0451013   0.0485658 4.31934e-05
       29331   0.0451736   0.0485657 4.31921e-05
       29332   0.0452466   0.0485656 4.31908e-05
       29333   0.0453206   0.0485655 4.31894e-05
       29334   0.0453954   0.0485654 4.31881e-05
       29335   0.0454708   0.0485653 4.31868e-05
       29336   0.0455468   0.0485652 4.31854e-05
       29337   0.0456231   0.0485651 4.31841e-05
       29338   0.0456997    0.048565 4.31827e-05
       29339    0.045777   0.0485649 4.31813e-05
       29340   0.0458545   0.0485648   4.318e-05
       29341   0.0459324   0.0485647 4.31786e-05
       29342   0.0460102   0.0485646 4.31772e-05
       29343   0.0460883   0.0485645 4.31758e-05
       29344   0.0461661   0.0485644 4.31744e-05
       29345   0.0462438   0.0485644  4.3173e-05
       29346   0.0463218   0.0485643 4.31716e-05
       29347   0.0463991   0.0485642 4.31702e-05
       29348   0.0464762   0.0485641 4.31688e-05
       29349   0.0465527   0.0485641 4.31674e-05
       29350   0.0466287    0.048564  4.3166e-05
       29351   0.0467046   0.0485639 4.31645e-05
       29352   0.0467795   0.0485639 4.31631e-05
       29353   0.0468544   0.0485638 4.31617e-05
       29354   0.0469287   0.0485638 4.31602e-05
       29355   0.0470023   0.0485637 4.31588e-05
       29356   0.0470753   0.0485637 4.31574e-05
       29357   0.0471476   0.0485636 4.31559e-05
       29358   0.0472195   0.0485636 4.31545e-05
       29359   0.0472904   0.0485635  4.3153e-05
       29360   0.0473605   0.0485635 4.31516e-05
       29361   0.0474298   0.0485634 4.31501e-05
       29362   0.0474984   0.0485634 4.31487e-05
       29363   0.0475666   0.0485634 4.31472e-05
       29364   0.0476335   0.0485633 4.31458e-05
       29365   0.0476996   0.0485633 4.31443e-05
       29366   0.0477649   0.0485633 4.31428e-05
       29367   0.0478294   0.0485633 4.31414e-05
       29368   0.0478928   0.0485632 4.31399e-05
       29369   0.0479559   0.0485632 4.31384e-05
       29370   0.0480179   0.0485632  4.3137e-05
       29371   0.0480792   0.0485632 4.31355e-05
       29372   0.0481396   0.0485632  4.3134e-05
       29373   0.0481993   0.0485632 4.31326e-05
       29374    0.048258   0.0485631 4.31311e-05
       29375   0.0483164   0.0485631 4.31296e-05
       29376   0.0483739   0.0485631 4.31282e-05
       29377   0.0484307   0.0485631 4.31267e-05
       29378   0.0484868   0.0485631 4.31252e-05
       29379   0.0485425   0.0485631 4.31238e-05
       29380   0.0485972   0.0485631 4.31223e-05
       29381   0.0486514   0.0485631 4.31208e-05
       29382   0.0487056   0.0485631 4.31194e-05
       29383   0.0487587   0.0485631 4.31179e-05
       29384   0.0488113   0.0485631 4.31164e-05
       29385   0.0488632   0.0485632  4.3115e-05
       29386   0.0489146   0.0485632 4.31135e-05
       29387   0.0489655   0.0485632  4.3112e-05
       29388   0.0490165   0.0485632 4.31106e-05
       29389   0.0490671   0.0485632 4.31091e-05
       29390   0.0491173   0.0485632 4.31077e-05
       29391   0.0491671   0.0485633 4.31062e-05
       29392   0.0492161   0.0485633 4.31047e-05
       29393   0.0492641   0.0485633 4.31033e-05
       29394   0.0493127   0.0485633 4.31018e-05
       29395    0.049361   0.0485634 4.31004e-05
       29396   0.0494091   0.0485634 4.30989e-05
       29397   0.0494564   0.0485634 4.30974e-05
       29398   0.0495039   0.0485634  4.3096e-05
       29399   0.0495509   0.0485635 4.30945e-05
       29400   0.0495981   0.0485635 4.30931e-05
       29401   0.0496447   0.0485635 4.30916e-05
       29402   0.0496912   0.0485636 4.30902e-05
       29403   0.0497375   0.0485636 4.30887e-05
       29404   0.0497833   0.0485637 4.30873e-05
       29405   0.0498291   0.0485637 4.30858e-05
       29406   0.0498747   0.0485638 4.30844e-05
       29407     0.04992   0.0485638  4.3083e-05
       29408    0.049965   0.0485639 4.30815e-05
       29409   0.0500097   0.0485639 4.30801e-05
       29410   0.0500542    0.048564 4.30787e-05
       29411   0.0500983    0.048564 4.30772e-05
       29412   0.0501422   0.0485641 4.30758e-05
       29413   0.0501856   0.0485641 4.30744e-05
       29414    0.050229   0.0485642 4.30729e-05
       29415   0.0502715   0.0485642 4.30715e-05
       29416   0.0503139   0.0485643 4.30701e-05
       29417    0.050356   0.0485643 4.30687e-05
       29418   0.0503975   0.0485644 4.30672e-05
       29419   0.0504387   0.0485645 4.30658e-05
       29420   0.0504792   0.0485645 4.30644e-05
       29421   0.0505192   0.0485646  4.3063e-05
       29422   0.0505586   0.0485647 4.30616e-05
       29423   0.0505974   0.0485647 4.30602e-05
       29424   0.0506356   0.0485648 4.30588e-05
       29425    0.050673   0.0485649 4.30574e-05
       29426   0.0507099    0.048565  4.3056e-05
       29427   0.0507459    0.048565 4.30546e-05
       29428   0.0507816   0.0485651 4.30532e-05
       29429   0.0508163   0.0485652 4.30518e-05
       29430   0.0508503   0.0485653 4.30504e-05
       29431   0.0508835   0.0485653  4.3049e-05
       29432   0.0509155   0.0485654 4.30476e-05
       29433    0.050947   0.0485655 4.30462e-05
       29434   0.0509775   0.0485656 4.30448e-05
       29435   0.0510072   0.0485657 4.30435e-05
       29436   0.0510361   0.0485657 4.30421e-05
       29437   0.0510636   0.0485658 4.30407e-05
       29438   0.0510906   0.0485659 4.30393e-05
       29439   0.0511163    0.048566 4.30379e-05
       29440    0.051141   0.0485661 4.30366e-05
       29441   0.0511649   0.0485662 4.30352e-05
       29442   0.0511877   0.0485663 4.30338e-05
       29443   0.0512092   0.0485664 4.30325e-05
       29444   0.0512296   0.0485665 4.30311e-05
       29445   0.0512489   0.0485665 4.30297e-05
       29446   0.0512668   0.0485666 4.30284e-05
       29447   0.0512841   0.0485667  4.3027e-05
       29448   0.0512999   0.0485668 4.30256e-05
       29449   0.0513148   0.0485669 4.30243e-05
       29450   0.0513283    0.048567 4.30229e-05
       29451   0.0513407   0.0485671 4.30216e-05
       29452   0.0513518   0.0485672 4.30202e-05
       29453   0.0513618   0.0485673 4.30189e-05
       29454   0.0513705   0.0485674 4.30175e-05
       29455   0.0513783   0.0485675 4.30161e-05
       29456   0.0513845   0.0485676 4.30148e-05
       29457   0.0513899   0.0485677 4.30134e-05
       29458   0.0513941   0.0485678 4.30121e-05
       29459    0.051397   0.0485679 4.30107e-05
       29460   0.0513986    0.048568 4.30094e-05
       29461    0.051399   0.0485681  4.3008e-05
       29462   0.0513983   0.0485682 4.30067e-05
       29463   0.0513962   0.0485682 4.30053e-05
       29464   0.0513932   0.0485683  4.3004e-05
       29465   0.0513891   0.0485684 4.30026e-05
       29466   0.0513838   0.0485685 4.30013e-05
       29467   0.0513775   0.0485686 4.29999e-05
       29468     0.05137   0.0485687 4.29986e-05
       29469   0.0513615   0.0485688 4.29972e-05
       29470   0.0513519   0.0485689 4.29958e-05
       29471   0.0513413    0.048569 4.29945e-05
       29472   0.0513296   0.0485691 4.29931e-05
       29473   0.0513169   0.0485692 4.29918e-05
       29474   0.0513033   0.0485693 4.29904e-05
       29475   0.0512887   0.0485694 4.29891e-05
       29476   0.0512732   0.0485695 4.29877e-05
       29477   0.0512567   0.0485696 4.29863e-05
       29478   0.0512394   0.0485697  4.2985e-05
       29479   0.0512212   0.0485697 4.29836e-05
       29480   0.0512021   0.0485698 4.29822e-05
       29481   0.0511823   0.0485699 4.29809e-05
       29482   0.0511619     0.04857 4.29795e-05
       29483   0.0511405   0.0485701 4.29781e-05
       29484   0.0511186   0.0485702 4.29768e-05
       29485   0.0510958   0.0485703 4.29754e-05
       29486   0.0510725   0.0485704  4.2974e-05
       29487   0.0510482   0.0485704 4.29726e-05
       29488   0.0510232   0.0485705 4.29713e-05
       29489   0.0509979   0.0485706 4.29699e-05
       29490    0.050972   0.0485707 4.29685e-05
       29491   0.0509459   0.0485708 4.29671e-05
       29492    0.050919   0.0485708 4.29657e-05
       29493   0.0508915   0.0485709 4.29644e-05
       29494   0.0508638    0.048571  4.2963e-05
       29495   0.0508357   0.0485711 4.29616e-05
       29496    0.050807   0.0485712 4.29602e-05
       29497   0.0507783   0.0485712 4.29588e-05
       29498   0.0507492   0.0485713 4.29574e-05
       29499   0.0507202   0.0485714  4.2956e-05
       29500    0.050691   0.0485714 4.29546e-05
       29501   0.0506608   0.0485715 4.29532e-05
       29502   0.0506315   0.0485716 4.29518e-05
       29503   0.0506014   0.0485717 4.29504e-05
       29504   0.0505714   0.0485717  4.2949e-05
       29505   0.0505414   0.0485718 4.29476e-05
       29506   0.0505112   0.0485719 4.29462e-05
       29507   0.0504815   0.0485719 4.29448e-05
       29508   0.0504514    0.048572 4.29434e-05
       29509   0.0504216    0.048572  4.2942e-05
       29510   0.0503919   0.0485721 4.29406e-05
       29511   0.0503625   0.0485722 4.29392e-05
       29512   0.0503332   0.0485722 4.29378e-05
