#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
       17217    -0.43899   -0.330004 0.000773628
       17218   -0.438746    -0.33001 0.000773609
       17219   -0.438499   -0.330017 0.000773589
       17220   -0.438245   -0.330023  0.00077357
       17221   -0.437994   -0.330029 0.000773551
       17222   -0.437741   -0.330036 0.000773531
       17223   -0.437484   -0.330042 0.000773511
       17224   -0.437227   -0.330048 0.000773491
       17225   -0.436963   -0.330054 0.000773471
       17226   -0.436703    -0.33006 0.000773451
       17227   -0.436441   -0.330067 0.000773431
       17228   -0.436178   -0.330073 0.000773411
       17229   -0.435914   -0.330079  0.00077339
       17230   -0.435648   -0.330085 0.000773369
       17231   -0.435379   -0.330091 0.000773349
       17232   -0.435112   -0.330097 0.000773328
       17233   -0.434846   -0.330103 0.000773307
       17234   -0.434577   -0.330109 0.000773286
       17235   -0.434306   -0.330115 0.000773265
       17236   -0.434037   -0.330121 0.000773243
       17237   -0.433767   -0.330127 0.000773222
       17238   -0.433497   -0.330133   0.0007732
       17239   -0.433231   -0.330139 0.000773178
       17240   -0.432959   -0.330145 0.000773156
       17241   -0.432691   -0.330151 0.000773135
       17242   -0.432421   -0.330157 0.000773112
       17243   -0.432154   -0.330163  0.00077309
       17244   -0.431888   -0.330169 0.000773068
       17245   -0.431623   -0.330175 0.000773045
       17246   -0.431359   -0.330181 0.000773023
       17247   -0.431097   -0.330187    0.000773
       17248   -0.430837   -0.330193 0.000772977
       17249   -0.430579   -0.330198 0.000772955
       17250   -0.430325   -0.330204 0.000772932
       17251   -0.430071    -0.33021 0.000772908
       17252   -0.429821   -0.330216 0.000772885
       17253   -0.429572   -0.330222 0.000772862
       17254   -0.429326   -0.330227 0.000772838
       17255   -0.429085   -0.330233 0.000772815
       17256   -0.428847   -0.330239 0.000772791
       17257   -0.428608   -0.330244 0.000772767
       17258   -0.428372    -0.33025 0.000772744
       17259   -0.428142   -0.330256  0.00077272
       17260   -0.427914   -0.330261 0.000772696
       17261    -0.42769   -0.330267 0.000772671
       17262   -0.427472   -0.330273 0.000772647
       17263   -0.427259   -0.330278 0.000772623
       17264    -0.42705   -0.330284 0.000772598
       17265   -0.426853    -0.33029 0.000772574
       17266   -0.426656   -0.330295 0.000772549
       17267   -0.426464   -0.330301 0.000772525
       17268   -0.426274   -0.330306   0.0007725
       17269    -0.42609   -0.330312 0.000772475
       17270   -0.425912   -0.330317  0.00077245
       17271   -0.425739   -0.330323 0.000772425
       17272   -0.425572   -0.330328   0.0007724
       17273    -0.42541   -0.330334 0.000772375
       17274   -0.425254   -0.330339  0.00077235
       17275   -0.425105   -0.330345 0.000772325
       17276   -0.424961    -0.33035 0.000772299
       17277   -0.424824   -0.330356 0.000772274
       17278   -0.424693   -0.330361 0.000772249
       17279   -0.424568   -0.330367 0.000772223
       17280    -0.42445   -0.330372 0.000772198
       17281   -0.424336   -0.330378 0.000772172
       17282   -0.424231   -0.330383 0.000772147
       17283   -0.424132   -0.330388 0.000772121
       17284    -0.42404   -0.330394 0.000772095
       17285   -0.423955   -0.330399  0.00077207
       17286   -0.423879   -0.330405 0.000772044
       17287   -0.423808    -0.33041 0.000772018
       17288   -0.423743   -0.330415 0.000771992
       17289   -0.423684   -0.330421 0.000771967
       17290   -0.423633   -0.330426 0.000771941
       17291   -0.423588   -0.330432 0.000771915
       17292    -0.42355   -0.330437 0.000771889
       17293   -0.423516   -0.330442 0.000771863
       17294   -0.423491   -0.330448 0.000771837
       17295   -0.423472   -0.330453 0.000771811
       17296   -0.423461   -0.330459 0.000771785
       17297   -0.423453   -0.330464  0.00077176
       17298   -0.423453   -0.330469 0.000771734
       17299   -0.423461   -0.330475 0.000771708
       17300   -0.423476    -0.33048 0.000771682
       17301   -0.423495   -0.330485 0.000771656
       17302   -0.423518   -0.330491  0.00077163
       17303   -0.423552   -0.330496 0.000771604
       17304   -0.423586   -0.330502 0.000771578
       17305   -0.423634   -0.330507 0.000771553
       17306   -0.423682   -0.330512 0.000771527
       17307   -0.423735   -0.330518 0.000771501
       17308   -0.423794   -0.330523 0.000771475
       17309   -0.423857   -0.330528  0.00077145
       17310   -0.423926   -0.330534 0.000771424
       17311   -0.423999   -0.330539 0.000771398
       17312   -0.424077   -0.330545 0.000771373
       17313    -0.42416    -0.33055 0.000771347
       17314   -0.424247   -0.330556 0.000771321
       17315   -0.424338   -0.330561 0.000771296
       17316   -0.424433   -0.330566  0.00077127
       17317   -0.424529   -0.330572 0.000771245
       17318   -0.424632   -0.330577  0.00077122
       17319    -0.42474   -0.330583 0.000771194
       17320   -0.424854   -0.330588 0.000771169
       17321   -0.424966   -0.330594 0.000771144
       17322   -0.425084   -0.330599 0.000771118
       17323   -0.425199   -0.330604 0.000771093
       17324    -0.42532    -0.33061 0.000771068
       17325   -0.425441   -0.330615 0.000771043
       17326   -0.425566   -0.330621 0.000771018
       17327   -0.425693   -0.330626 0.000770993
       17328    -0.42582   -0.330632 0.000770968
       17329   -0.425949   -0.330637 0.000770943
       17330   -0.426084   -0.330643 0.000770918
       17331   -0.426218   -0.330648 0.000770894
       17332    -0.42635   -0.330654 0.000770869
       17333   -0.426489   -0.330659 0.000770844
       17334   -0.426625   -0.330665  0.00077082
       17335   -0.426763   -0.330671 0.000770795
       17336   -0.426903   -0.330676 0.000770771
       17337   -0.427041   -0.330682 0.000770746
       17338   -0.427182   -0.330687 0.000770722
       17339   -0.427318   -0.330693 0.000770698
       17340   -0.427456   -0.330698 0.000770673
       17341   -0.427596   -0.330704 0.000770649
       17342   -0.427733    -0.33071 0.000770625
       17343   -0.427872   -0.330715 0.000770601
       17344   -0.428007   -0.330721 0.000770577
       17345   -0.428144   -0.330726 0.000770553
       17346   -0.428285   -0.330732 0.000770529
       17347   -0.428416   -0.330738 0.000770505
       17348   -0.428547   -0.330743 0.000770481
       17349   -0.428675   -0.330749 0.000770458
       17350   -0.428802   -0.330755 0.000770434
       17351   -0.428926    -0.33076  0.00077041
       17352   -0.429048   -0.330766 0.000770387
       17353   -0.429168   -0.330772 0.000770363
       17354   -0.429286   -0.330777  0.00077034
       17355   -0.429403   -0.330783 0.000770316
       17356   -0.429512   -0.330789 0.000770293
       17357   -0.429621   -0.330794  0.00077027
       17358   -0.429726     -0.3308 0.000770246
       17359   -0.429828   -0.330806 0.000770223
       17360   -0.429927   -0.330811   0.0007702
       17361   -0.430019   -0.330817 0.000770177
       17362   -0.430112   -0.330823 0.000770154
       17363   -0.430199   -0.330829 0.000770131
       17364   -0.430284   -0.330834 0.000770108
       17365   -0.430362    -0.33084 0.000770085
       17366   -0.430436   -0.330846 0.000770062
       17367   -0.430505   -0.330851 0.000770039
       17368   -0.430569   -0.330857 0.000770016
       17369   -0.430628   -0.330863 0.000769993
       17370   -0.430682   -0.330869  0.00076997
       17371   -0.430733   -0.330874 0.000769947
       17372   -0.430777    -0.33088 0.000769924
       17373   -0.430814   -0.330886 0.000769901
       17374   -0.430848   -0.330892 0.000769879
       17375   -0.430872   -0.330897 0.000769856
       17376   -0.430894   -0.330903 0.000769833
       17377   -0.430907   -0.330909  0.00076981
       17378   -0.430914   -0.330915 0.000769787
       17379   -0.430915    -0.33092 0.000769765
       17380   -0.430909   -0.330926 0.000769742
       17381   -0.430899   -0.330932 0.000769719
       17382   -0.430881   -0.330938 0.000769696
       17383   -0.430855   -0.330943 0.000769673
       17384   -0.430818   -0.330949  0.00076965
       17385   -0.430778   -0.330955 0.000769628
       17386   -0.430729   -0.330961 0.000769605
       17387   -0.430674   -0.330966 0.000769582
       17388   -0.430608   -0.330972 0.000769559
       17389   -0.430538   -0.330978 0.000769536
       17390    -0.43046   -0.330984 0.000769513
       17391   -0.430377   -0.330989  0.00076949
       17392   -0.430286   -0.330995 0.000769467
       17393   -0.430185   -0.331001 0.000769444
       17394   -0.430076   -0.331006 0.000769421
       17395    -0.42996   -0.331012 0.000769397
       17396   -0.429834   -0.331018 0.000769374
       17397   -0.429705   -0.331023 0.000769351
       17398   -0.429566   -0.331029 0.000769328
       17399    -0.42942   -0.331035 0.000769304
       17400   -0.429264    -0.33104 0.000769281
       17401   -0.429103   -0.331046 0.000769257
       17402   -0.428933   -0.331052 0.000769233
       17403   -0.428756   -0.331057  0.00076921
       17404   -0.428574   -0.331063 0.000769186
       17405   -0.428386   -0.331069 0.000769162
       17406   -0.428189   -0.331074 0.000769138
       17407   -0.427989    -0.33108 0.000769114
       17408    -0.42778   -0.331085  0.00076909
       17409   -0.427568   -0.331091 0.000769066
       17410   -0.427351   -0.331096 0.000769041
       17411   -0.427131   -0.331102 0.000769017
       17412   -0.426902   -0.331107 0.000768993
       17413    -0.42667   -0.331113 0.000768968
       17414   -0.426435   -0.331118 0.000768943
       17415   -0.426195   -0.331124 0.000768918
       17416   -0.425953   -0.331129 0.000768894
       17417   -0.425709   -0.331135 0.000768869
       17418   -0.425464    -0.33114 0.000768844
       17419   -0.425214   -0.331145 0.000768818
       17420   -0.424965   -0.331151 0.000768793
       17421   -0.424716   -0.331156 0.000768768
       17422   -0.424467   -0.331162 0.000768742
       17423   -0.424221   -0.331167 0.000768717
       17424   -0.423975   -0.331172 0.000768691
       17425   -0.423725   -0.331178 0.000768665
       17426    -0.42348   -0.331183 0.000768639
       17427    -0.42324   -0.331188 0.000768613
       17428   -0.423007   -0.331193 0.000768587
       17429   -0.422778   -0.331199 0.000768561
       17430   -0.422551   -0.331204 0.000768535
       17431   -0.422331   -0.331209 0.000768509
       17432   -0.422116   -0.331214 0.000768482
       17433   -0.421907    -0.33122 0.000768456
       17434   -0.421707   -0.331225 0.000768429
       17435   -0.421518    -0.33123 0.000768403
       17436   -0.421336   -0.331235 0.000768376
       17437   -0.421161    -0.33124 0.000768349
       17438   -0.420998   -0.331245 0.000768322
       17439   -0.420844    -0.33125 0.000768296
       17440   -0.420704   -0.331256 0.000768269
       17441   -0.420575   -0.331261 0.000768242
       17442   -0.420459   -0.331266 0.000768215
       17443   -0.420354   -0.331271 0.000768188
       17444   -0.420267   -0.331276  0.00076816
       17445   -0.420191   -0.331281 0.000768133
       17446    -0.42013   -0.331286 0.000768106
       17447   -0.420081   -0.331291 0.000768079
       17448   -0.420049   -0.331296 0.000768052
       17449   -0.420033   -0.331302 0.000768025
       17450   -0.420033   -0.331307 0.000767998
       17451   -0.420051   -0.331312  0.00076797
       17452   -0.420084   -0.331317 0.000767943
       17453   -0.420132   -0.331322 0.000767916
       17454   -0.420196   -0.331327 0.000767889
       17455   -0.420279   -0.331332 0.000767862
       17456   -0.420376   -0.331337 0.000767835
       17457   -0.420489   -0.331342 0.000767808
       17458   -0.420618   -0.331347 0.000767781
       17459   -0.420762   -0.331352 0.000767754
       17460   -0.420923   -0.331358 0.000767727
       17461   -0.421101   -0.331363   0.0007677
       17462   -0.421294   -0.331368 0.000767674
       17463   -0.421507   -0.331373 0.000767647
       17464    -0.42173   -0.331378 0.000767621
       17465   -0.421968   -0.331383 0.000767594
       17466    -0.42222   -0.331389 0.000767568
       17467   -0.422489   -0.331394 0.000767542
       17468   -0.422768   -0.331399 0.000767515
       17469   -0.423057   -0.331404 0.000767489
       17470   -0.423359    -0.33141 0.000767464
       17471   -0.423675   -0.331415 0.000767438
       17472      -0.424    -0.33142 0.000767412
       17473   -0.424337   -0.331425 0.000767387
       17474   -0.424684   -0.331431 0.000767361
       17475   -0.425041   -0.331436 0.000767336
       17476   -0.425406   -0.331442 0.000767311
       17477    -0.42578   -0.331447 0.000767286
       17478    -0.42616   -0.331452 0.000767261
       17479   -0.426547   -0.331458 0.000767237
       17480   -0.426941   -0.331463 0.000767212
       17481   -0.427339   -0.331469 0.000767188
       17482   -0.427742   -0.331474 0.000767164
       17483   -0.428149    -0.33148  0.00076714
       17484   -0.428561   -0.331485 0.000767116
       17485   -0.428974   -0.331491 0.000767093
       17486   -0.429386   -0.331497 0.000767069
       17487   -0.429802   -0.331502 0.000767046
       17488   -0.430219   -0.331508 0.000767023
       17489   -0.430633   -0.331513    0.000767
       17490   -0.431051   -0.331519 0.000766977
       17491   -0.431468   -0.331525 0.000766955
       17492   -0.431881   -0.331531 0.000766932
       17493   -0.432292   -0.331536  0.00076691
       17494     -0.4327   -0.331542 0.000766888
       17495   -0.433104   -0.331548 0.000766866
       17496   -0.433503   -0.331554 0.000766844
       17497     -0.4339    -0.33156 0.000766823
       17498   -0.434294   -0.331565 0.000766801
       17499   -0.434683   -0.331571  0.00076678
       17500   -0.435064   -0.331577 0.000766759
       17501   -0.435437   -0.331583 0.000766738
       17502   -0.435806   -0.331589 0.000766718
       17503   -0.436162   -0.331595 0.000766697
       17504   -0.436517   -0.331601 0.000766677
       17505   -0.436866   -0.331607 0.000766657
       17506   -0.437207   -0.331613 0.000766637
       17507   -0.437536   -0.331619 0.000766617
       17508   -0.437859   -0.331625 0.000766597
       17509   -0.438177   -0.331631 0.000766577
       17510   -0.438487   -0.331638 0.000766558
       17511    -0.43879   -0.331644 0.000766538
       17512   -0.439086    -0.33165 0.000766519
       17513   -0.439368   -0.331656   0.0007665
       17514   -0.439644   -0.331662 0.000766481
       17515   -0.439909   -0.331668 0.000766462
       17516   -0.440167   -0.331674 0.000766444
       17517   -0.440417   -0.331681 0.000766425
       17518   -0.440658   -0.331687 0.000766406
       17519   -0.440891   -0.331693 0.000766388
       17520   -0.441112   -0.331699  0.00076637
       17521    -0.44133   -0.331706 0.000766352
       17522   -0.441536   -0.331712 0.000766333
       17523   -0.441737   -0.331718 0.000766315
       17524   -0.441929   -0.331724 0.000766298
       17525   -0.442111   -0.331731  0.00076628
       17526   -0.442284   -0.331737 0.000766262
       17527   -0.442452   -0.331743 0.000766244
       17528   -0.442609    -0.33175 0.000766227
       17529   -0.442763   -0.331756 0.000766209
       17530   -0.442901   -0.331762 0.000766192
       17531   -0.443035   -0.331769 0.000766174
       17532   -0.443162   -0.331775 0.000766157
       17533   -0.443285   -0.331781  0.00076614
       17534   -0.443401   -0.331788 0.000766122
       17535   -0.443507   -0.331794 0.000766105
       17536    -0.44361   -0.331801 0.000766088
       17537   -0.443703   -0.331807 0.000766071
       17538   -0.443791   -0.331813 0.000766054
       17539   -0.443873    -0.33182 0.000766037
       17540   -0.443949   -0.331826  0.00076602
       17541    -0.44402   -0.331833 0.000766003
       17542   -0.444085   -0.331839 0.000765986
       17543   -0.444148   -0.331845 0.000765969
       17544   -0.444204   -0.331852 0.000765952
       17545   -0.444253   -0.331858 0.000765935
       17546     -0.4443   -0.331865 0.000765918
       17547   -0.444345   -0.331871 0.000765901
       17548   -0.444387   -0.331877 0.000765885
       17549   -0.444422   -0.331884 0.000765868
       17550   -0.444457    -0.33189 0.000765851
       17551   -0.444491   -0.331897 0.000765834
       17552   -0.444515   -0.331903 0.000765818
       17553   -0.444541   -0.331909 0.000765801
       17554   -0.444563   -0.331916 0.000765784
       17555   -0.444582   -0.331922 0.000765767
       17556   -0.444597   -0.331929 0.000765751
       17557   -0.444611   -0.331935 0.000765734
       17558   -0.444625   -0.331942 0.000765717
       17559   -0.444636   -0.331948 0.000765701
       17560   -0.444648   -0.331954 0.000765684
       17561    -0.44466   -0.331961 0.000765667
       17562   -0.444671   -0.331967  0.00076565
       17563   -0.444679   -0.331974 0.000765634
       17564   -0.444694    -0.33198 0.000765617
       17565   -0.444707   -0.331986   0.0007656
       17566   -0.444716   -0.331993 0.000765584
       17567   -0.444727   -0.331999 0.000765567
       17568   -0.444739   -0.332006  0.00076555
       17569   -0.444752   -0.332012 0.000765534
       17570   -0.444766   -0.332019 0.000765517
       17571   -0.444781   -0.332025   0.0007655
       17572   -0.444797   -0.332031 0.000765484
       17573   -0.444815   -0.332038 0.000765467
       17574   -0.444836   -0.332044  0.00076545
       17575    -0.44486   -0.332051 0.000765434
       17576   -0.444883   -0.332057 0.000765417
       17577   -0.444908   -0.332063   0.0007654
       17578   -0.444933    -0.33207 0.000765384
       17579   -0.444963   -0.332076 0.000765367
       17580   -0.444992   -0.332083 0.000765351
       17581   -0.445027   -0.332089 0.000765334
       17582   -0.445061   -0.332096 0.000765317
       17583   -0.445101   -0.332102 0.000765301
       17584   -0.445143   -0.332108 0.000765284
       17585   -0.445189   -0.332115 0.000765268
       17586   -0.445234   -0.332121 0.000765251
       17587   -0.445285   -0.332128 0.000765235
       17588   -0.445339   -0.332134 0.000765219
       17589   -0.445398   -0.332141 0.000765202
       17590   -0.445458   -0.332147 0.000765186
       17591   -0.445521   -0.332153 0.000765169
       17592   -0.445587    -0.33216 0.000765153
       17593   -0.445656   -0.332166 0.000765137
       17594   -0.445731   -0.332173  0.00076512
       17595   -0.445803   -0.332179 0.000765104
       17596   -0.445884   -0.332186 0.000765088
       17597   -0.445965   -0.332192 0.000765072
       17598   -0.446049   -0.332199 0.000765056
       17599   -0.446138   -0.332205  0.00076504
       17600   -0.446228   -0.332212 0.000765024
       17601    -0.44632   -0.332218 0.000765008
       17602   -0.446416   -0.332225 0.000764992
       17603   -0.446511   -0.332231 0.000764976
       17604   -0.446612   -0.332238  0.00076496
       17605    -0.44672   -0.332244 0.000764944
       17606   -0.446823   -0.332251 0.000764928
       17607   -0.446928   -0.332257 0.000764913
       17608   -0.447041   -0.332264 0.000764897
       17609   -0.447155    -0.33227 0.000764881
       17610    -0.44727   -0.332277 0.000764866
       17611   -0.447384   -0.332283  0.00076485
       17612   -0.447499    -0.33229 0.000764835
       17613   -0.447619   -0.332296 0.000764819
       17614    -0.44774   -0.332303 0.000764804
       17615   -0.447868   -0.332309 0.000764789
       17616   -0.447992   -0.332316 0.000764774
       17617   -0.448118   -0.332323 0.000764758
       17618   -0.448249   -0.332329 0.000764743
       17619   -0.448379   -0.332336 0.000764728
       17620   -0.448505   -0.332342 0.000764713
       17621   -0.448633   -0.332349 0.000764698
       17622   -0.448763   -0.332356 0.000764684
       17623   -0.448893   -0.332362 0.000764669
       17624   -0.449023   -0.332369 0.000764654
       17625    -0.44915   -0.332375 0.000764639
       17626   -0.449281   -0.332382 0.000764625
       17627   -0.449411   -0.332389  0.00076461
       17628    -0.44954   -0.332395 0.000764596
       17629   -0.449669   -0.332402 0.000764581
       17630   -0.449798   -0.332409 0.000764567
       17631   -0.449926   -0.332415 0.000764553
       17632   -0.450053   -0.332422 0.000764538
       17633   -0.450178   -0.332429 0.000764524
       17634   -0.450306   -0.332435  0.00076451
       17635   -0.450429   -0.332442 0.000764496
       17636   -0.450549   -0.332449 0.000764482
       17637   -0.450671   -0.332455 0.000764468
       17638    -0.45079   -0.332462 0.000764454
       17639   -0.450907   -0.332469  0.00076444
       17640   -0.451017   -0.332476 0.000764426
       17641    -0.45113   -0.332482 0.000764413
       17642   -0.451241   -0.332489 0.000764399
       17643   -0.451345   -0.332496 0.000764385
       17644   -0.451448   -0.332503 0.000764372
       17645   -0.451552   -0.332509 0.000764358
       17646    -0.45165   -0.332516 0.000764345
       17647   -0.451751   -0.332523 0.000764331
       17648   -0.451844    -0.33253 0.000764318
       17649   -0.451936   -0.332536 0.000764304
       17650   -0.452025   -0.332543 0.000764291
       17651   -0.452116    -0.33255 0.000764278
       17652   -0.452199   -0.332557 0.000764265
       17653   -0.452281   -0.332563 0.000764251
       17654   -0.452355    -0.33257 0.000764238
       17655   -0.452425   -0.332577 0.000764225
       17656   -0.452492   -0.332584 0.000764212
       17657   -0.452557   -0.332591 0.000764199
       17658   -0.452619   -0.332597 0.000764186
       17659   -0.452675   -0.332604 0.000764173
       17660   -0.452729   -0.332611  0.00076416
       17661   -0.452779   -0.332618 0.000764147
       17662   -0.452828   -0.332625 0.000764134
       17663    -0.45287   -0.332631 0.000764121
       17664   -0.452909   -0.332638 0.000764108
       17665   -0.452945   -0.332645 0.000764095
       17666   -0.452975   -0.332652 0.000764082
       17667   -0.453003   -0.332659 0.000764069
       17668   -0.453025   -0.332665 0.000764057
       17669   -0.453042   -0.332672 0.000764044
       17670   -0.453055   -0.332679 0.000764031
       17671   -0.453063   -0.332686 0.000764018
       17672   -0.453065   -0.332693 0.000764005
       17673   -0.453065   -0.332699 0.000763992
       17674    -0.45306   -0.332706 0.000763979
       17675   -0.453056   -0.332713 0.000763966
       17676   -0.453047    -0.33272 0.000763954
       17677   -0.453029   -0.332727 0.000763941
       17678   -0.453006   -0.332734 0.000763928
       17679   -0.452979    -0.33274 0.000763915
       17680   -0.452947   -0.332747 0.000763902
       17681   -0.452911   -0.332754 0.000763889
       17682   -0.452871   -0.332761 0.000763876
       17683   -0.452823   -0.332768 0.000763863
       17684   -0.452771   -0.332774  0.00076385
       17685   -0.452714   -0.332781 0.000763837
       17686   -0.452655   -0.332788 0.000763824
       17687   -0.452592   -0.332795  0.00076381
       17688   -0.452522   -0.332801 0.000763797
       17689   -0.452447   -0.332808 0.000763784
       17690   -0.452372   -0.332815 0.000763771
       17691   -0.452293   -0.332822 0.000763757
       17692   -0.452205   -0.332828 0.000763744
       17693   -0.452114   -0.332835 0.000763731
       17694   -0.452019   -0.332842 0.000763717
       17695    -0.45192   -0.332849 0.000763704
       17696   -0.451818   -0.332855  0.00076369
       17697    -0.45171   -0.332862 0.000763677
       17698   -0.451597   -0.332869 0.000763663
       17699   -0.451479   -0.332875 0.000763649
       17700   -0.451358   -0.332882 0.000763635
       17701   -0.451234   -0.332889 0.000763621
       17702   -0.451103   -0.332896 0.000763607
       17703   -0.450966   -0.332902 0.000763593
       17704   -0.450827   -0.332909 0.000763579
       17705   -0.450684   -0.332916 0.000763565
       17706   -0.450536   -0.332922 0.000763551
       17707   -0.450381   -0.332929 0.000763537
       17708   -0.450227   -0.332935 0.000763522
       17709   -0.450069   -0.332942 0.000763508
       17710   -0.449904   -0.332949 0.000763493
       17711   -0.449735   -0.332955 0.000763479
       17712   -0.449562   -0.332962 0.000763464
       17713   -0.449384   -0.332968 0.000763449
       17714   -0.449203   -0.332975 0.000763434
       17715   -0.449017   -0.332981 0.000763419
       17716   -0.448829   -0.332988 0.000763404
       17717   -0.448635   -0.332995 0.000763389
       17718   -0.448435   -0.333001 0.000763374
       17719    -0.44823   -0.333008 0.000763358
       17720   -0.448021   -0.333014 0.000763343
       17721   -0.447809   -0.333021 0.000763327
       17722   -0.447594   -0.333027 0.000763312
       17723   -0.447376   -0.333033 0.000763296
       17724   -0.447154    -0.33304  0.00076328
       17725   -0.446925   -0.333046 0.000763264
       17726   -0.446692   -0.333053 0.000763248
       17727   -0.446458   -0.333059 0.000763231
       17728   -0.446222   -0.333066 0.000763215
       17729   -0.445983   -0.333072 0.000763199
       17730   -0.445737   -0.333078 0.000763182
       17731   -0.445489   -0.333085 0.000763165
       17732   -0.445233   -0.333091 0.000763148
       17733   -0.444981   -0.333097 0.000763131
       17734   -0.444719   -0.333104 0.000763114
       17735   -0.444454    -0.33311 0.000763097
       17736   -0.444186   -0.333116  0.00076308
       17737   -0.443913   -0.333122 0.000763062
       17738   -0.443637   -0.333129 0.000763045
       17739   -0.443357   -0.333135 0.000763027
       17740   -0.443073   -0.333141 0.000763009
       17741   -0.442786   -0.333147 0.000762991
       17742   -0.442495   -0.333153 0.000762973
       17743   -0.442203   -0.333159 0.000762955
       17744   -0.441902   -0.333166 0.000762937
       17745   -0.441598   -0.333172 0.000762918
       17746   -0.441293   -0.333178 0.000762899
       17747   -0.440985   -0.333184 0.000762881
       17748   -0.440673    -0.33319 0.000762862
       17749   -0.440357   -0.333196 0.000762843
       17750   -0.440043   -0.333202 0.000762823
       17751   -0.439721   -0.333208 0.000762804
       17752   -0.439394   -0.333214 0.000762784
       17753   -0.439065    -0.33322 0.000762765
       17754   -0.438734   -0.333226 0.000762745
       17755   -0.438399   -0.333232 0.000762725
       17756   -0.438061   -0.333238 0.000762705
       17757   -0.437721   -0.333244 0.000762685
       17758   -0.437375   -0.333249 0.000762664
       17759   -0.437031   -0.333255 0.000762644
       17760   -0.436682   -0.333261 0.000762623
       17761   -0.436331   -0.333267 0.000762602
       17762   -0.435977   -0.333273 0.000762581
       17763    -0.43562   -0.333278  0.00076256
       17764   -0.435261   -0.333284 0.000762539
       17765     -0.4349    -0.33329 0.000762517
       17766   -0.434537   -0.333296 0.000762496
       17767   -0.434172   -0.333301 0.000762474
       17768   -0.433807   -0.333307 0.000762452
       17769    -0.43344   -0.333313  0.00076243
       17770   -0.433072   -0.333318 0.000762407
       17771   -0.432702   -0.333324 0.000762385
       17772   -0.432329   -0.333329 0.000762363
       17773   -0.431957   -0.333335  0.00076234
       17774   -0.431581    -0.33334 0.000762317
       17775   -0.431204   -0.333346 0.000762294
       17776    -0.43083   -0.333351 0.000762271
       17777   -0.430452   -0.333357 0.000762248
       17778   -0.430074   -0.333362 0.000762224
       17779   -0.429695   -0.333368   0.0007622
       17780   -0.429317   -0.333373 0.000762177
       17781   -0.428941   -0.333378 0.000762153
       17782   -0.428566   -0.333384 0.000762129
       17783   -0.428189   -0.333389 0.000762105
       17784   -0.427812   -0.333394  0.00076208
       17785    -0.42744     -0.3334 0.000762056
       17786   -0.427068   -0.333405 0.000762031
       17787   -0.426696    -0.33341 0.000762006
       17788   -0.426325   -0.333416 0.000761981
       17789   -0.425956   -0.333421 0.000761956
       17790    -0.42559   -0.333426 0.000761931
       17791   -0.425226   -0.333431 0.000761906
       17792   -0.424865   -0.333436  0.00076188
       17793   -0.424506   -0.333441 0.000761855
       17794   -0.424151   -0.333446 0.000761829
       17795   -0.423797   -0.333451 0.000761803
       17796    -0.42345   -0.333457 0.000761777
       17797   -0.423106   -0.333462 0.000761751
       17798   -0.422764   -0.333467 0.000761724
       17799   -0.422431   -0.333472 0.000761698
       17800   -0.422101   -0.333477 0.000761671
       17801   -0.421776   -0.333482 0.000761645
       17802   -0.421457   -0.333486 0.000761618
       17803    -0.42114   -0.333491 0.000761591
       17804   -0.420832   -0.333496 0.000761564
       17805   -0.420528   -0.333501 0.000761537
       17806   -0.420232   -0.333506  0.00076151
       17807   -0.419943   -0.333511 0.000761483
       17808   -0.419661   -0.333516 0.000761455
       17809   -0.419387   -0.333521 0.000761428
       17810   -0.419114   -0.333525   0.0007614
       17811   -0.418855    -0.33353 0.000761373
       17812   -0.418603   -0.333535 0.000761345
       17813   -0.418359    -0.33354 0.000761317
       17814   -0.418124   -0.333544 0.000761289
       17815     -0.4179   -0.333549 0.000761261
       17816   -0.417682   -0.333554 0.000761233
       17817   -0.417473   -0.333559 0.000761205
       17818   -0.417274   -0.333563 0.000761177
       17819   -0.417084   -0.333568 0.000761148
       17820   -0.416903   -0.333573  0.00076112
       17821   -0.416733   -0.333577 0.000761091
       17822   -0.416572   -0.333582 0.000761063
       17823   -0.416422   -0.333587 0.000761035
       17824   -0.416279   -0.333591 0.000761006
       17825    -0.41615   -0.333596 0.000760977
       17826   -0.416029   -0.333601 0.000760949
       17827    -0.41592   -0.333605  0.00076092
       17828   -0.415821    -0.33361 0.000760891
       17829   -0.415734   -0.333614 0.000760863
       17830   -0.415659   -0.333619 0.000760834
       17831   -0.415593   -0.333624 0.000760805
       17832   -0.415541   -0.333628 0.000760776
       17833   -0.415495   -0.333633 0.000760747
       17834   -0.415465   -0.333637 0.000760719
       17835   -0.415447   -0.333642  0.00076069
       17836    -0.41544   -0.333647 0.000760661
       17837   -0.415446   -0.333651 0.000760632
       17838   -0.415465   -0.333656 0.000760603
       17839   -0.415494    -0.33366 0.000760575
       17840   -0.415534   -0.333665 0.000760546
       17841   -0.415586   -0.333669 0.000760517
       17842   -0.415651   -0.333674 0.000760488
       17843   -0.415724   -0.333679  0.00076046
       17844   -0.415814   -0.333683 0.000760431
       17845   -0.415911   -0.333688 0.000760402
       17846   -0.416023   -0.333693 0.000760374
       17847    -0.41615   -0.333697 0.000760345
       17848   -0.416285   -0.333702 0.000760317
       17849   -0.416432   -0.333706 0.000760288
       17850   -0.416592   -0.333711  0.00076026
